date_key,cost_center_key,business_unit_key,gl_account_key,gl_category,amount,scenario,notes
20251101,104034,BU03,615000,Telecom,7758.12,Budget,Annual operating plan allocation
20251101,104034,BU03,616000,Training,2480.79,Budget,Annual operating plan allocation
20251101,104034,BU03,617000,Travel,1875.34,Budget,Annual operating plan allocation
20251101,109003,BU04,611000,Internal Labor,186915.24,Budget,Annual operating plan allocation
20251101,109003,BU04,613000,Software,68102.02,Budget,Annual operating plan allocation
20251101,109003,BU04,613050,Cloud,88799.02,Budget,Annual operating plan allocation
20251101,109003,BU04,612000,External Labor,93462.61,Budget,Annual operating plan allocation
20251101,109003,BU04,614000,Professional Services,33709.34,Budget,Annual operating plan allocation
20251101,109003,BU04,612070,Hardware,25593.43,Budget,Annual operating plan allocation
20251101,109003,BU04,615000,Telecom,12514.38,Budget,Annual operating plan allocation
20251101,109003,BU04,616000,Training,4323.76,Budget,Annual operating plan allocation
20251101,109003,BU04,617000,Travel,2920.17,Budget,Annual operating plan allocation
20251101,109004,BU04,611000,Internal Labor,227310.57,Budget,Annual operating plan allocation
20251101,109004,BU04,613000,Software,78537.7,Budget,Annual operating plan allocation
20251101,109004,BU04,613050,Cloud,100874.1,Budget,Annual operating plan allocation
20251101,109004,BU04,612000,External Labor,109950.19,Budget,Annual operating plan allocation
20251101,109004,BU04,614000,Professional Services,41069.39,Budget,Annual operating plan allocation
20251101,109004,BU04,612070,Hardware,26706.19,Budget,Annual operating plan allocation
20251101,109004,BU04,615000,Telecom,16720.67,Budget,Annual operating plan allocation
20251101,109004,BU04,616000,Training,5154.31,Budget,Annual operating plan allocation
20251101,109004,BU04,617000,Travel,3749.54,Budget,Annual operating plan allocation
20251101,110101,BU05,611000,Internal Labor,209724.18,Budget,Annual operating plan allocation
20251101,110101,BU05,613000,Software,75434.58,Budget,Annual operating plan allocation
20251101,110101,BU05,613050,Cloud,88661.06,Budget,Annual operating plan allocation
20251101,110101,BU05,612000,External Labor,103293.19,Budget,Annual operating plan allocation
20251101,110101,BU05,614000,Professional Services,38301.16,Budget,Annual operating plan allocation
20251101,110101,BU05,612070,Hardware,26603.41,Budget,Annual operating plan allocation
20251101,110101,BU05,615000,Telecom,13046.84,Budget,Annual operating plan allocation
20251101,110101,BU05,616000,Training,4234.46,Budget,Annual operating plan allocation
20251101,110101,BU05,617000,Travel,2872.98,Budget,Annual operating plan allocation
20251101,110102,BU05,611000,Internal Labor,133297.24,Budget,Annual operating plan allocation
20251101,110102,BU05,613000,Software,41647.79,Budget,Annual operating plan allocation
20251101,110102,BU05,613050,Cloud,59691.15,Budget,Annual operating plan allocation
20251101,110102,BU05,612000,External Labor,66484.05,Budget,Annual operating plan allocation
20251101,110102,BU05,614000,Professional Services,23447.2,Budget,Annual operating plan allocation
20251101,110102,BU05,612070,Hardware,14371.83,Budget,Annual operating plan allocation
20251101,110102,BU05,615000,Telecom,8564.59,Budget,Annual operating plan allocation
20251101,110102,BU05,616000,Training,2369.55,Budget,Annual operating plan allocation
20251101,110102,BU05,617000,Travel,1894.47,Budget,Annual operating plan allocation
20251101,120201,BU06,611000,Internal Labor,95108.58,Budget,Annual operating plan allocation
20251101,120201,BU06,613000,Software,35076.89,Budget,Annual operating plan allocation
20251101,120201,BU06,613050,Cloud,38703.12,Budget,Annual operating plan allocation
20251101,120201,BU06,612000,External Labor,44830.82,Budget,Annual operating plan allocation
20251101,120201,BU06,614000,Professional Services,18327.52,Budget,Annual operating plan allocation
20251101,120201,BU06,612070,Hardware,11592.25,Budget,Annual operating plan allocation
20251101,120201,BU06,615000,Telecom,6239.68,Budget,Annual operating plan allocation
20251101,120201,BU06,616000,Training,2044.24,Budget,Annual operating plan allocation
20251101,120201,BU06,617000,Travel,1286.99,Budget,Annual operating plan allocation
20251201,104001,BU03,611000,Internal Labor,263065.7,Budget,Annual operating plan allocation
20251201,104001,BU03,613000,Software,77048.97,Budget,Annual operating plan allocation
20251201,104001,BU03,613050,Cloud,98472.38,Budget,Annual operating plan allocation
20251201,104001,BU03,612000,External Labor,122100.73,Budget,Annual operating plan allocation
20251201,104001,BU03,614000,Professional Services,39261.55,Budget,Annual operating plan allocation
20251201,104001,BU03,612070,Hardware,29658.04,Budget,Annual operating plan allocation
20251201,104001,BU03,615000,Telecom,15116.84,Budget,Annual operating plan allocation
20251201,104001,BU03,616000,Training,4556.84,Budget,Annual operating plan allocation
20251201,104001,BU03,617000,Travel,3464.16,Budget,Annual operating plan allocation
20251201,104002,BU03,611000,Internal Labor,212342.44,Budget,Annual operating plan allocation
20251201,104002,BU03,613000,Software,65883.28,Budget,Annual operating plan allocation
20251201,104002,BU03,613050,Cloud,88563.05,Budget,Annual operating plan allocation
20251201,104002,BU03,612000,External Labor,97912.91,Budget,Annual operating plan allocation
20251201,104002,BU03,614000,Professional Services,38593.15,Budget,Annual operating plan allocation
20251201,104002,BU03,612070,Hardware,26971.31,Budget,Annual operating plan allocation
20251201,104002,BU03,615000,Telecom,13974.85,Budget,Annual operating plan allocation
20251201,104002,BU03,616000,Training,4421.3,Budget,Annual operating plan allocation
20251201,104002,BU03,617000,Travel,3150.47,Budget,Annual operating plan allocation
20251201,104003,BU03,611000,Internal Labor,147511.09,Budget,Annual operating plan allocation
20251201,104003,BU03,613000,Software,52244.77,Budget,Annual operating plan allocation
20251201,104003,BU03,613050,Cloud,65238.92,Budget,Annual operating plan allocation
20251201,104003,BU03,612000,External Labor,78039.47,Budget,Annual operating plan allocation
20251201,104003,BU03,614000,Professional Services,25880.07,Budget,Annual operating plan allocation
20251201,104003,BU03,612070,Hardware,16979.58,Budget,Annual operating plan allocation
20251201,104003,BU03,615000,Telecom,10432.45,Budget,Annual operating plan allocation
20251201,104003,BU03,616000,Training,3179.94,Budget,Annual operating plan allocation
20251201,104003,BU03,617000,Travel,2184.47,Budget,Annual operating plan allocation
20251201,104005,BU03,611000,Internal Labor,93032.46,Budget,Annual operating plan allocation
20251201,104005,BU03,613000,Software,29039.47,Budget,Annual operating plan allocation
20251201,104005,BU03,613050,Cloud,39967.48,Budget,Annual operating plan allocation
20251201,104005,BU03,612000,External Labor,42751.3,Budget,Annual operating plan allocation
20251201,104005,BU03,614000,Professional Services,14900.81,Budget,Annual operating plan allocation
20251201,104005,BU03,612070,Hardware,10238.67,Budget,Annual operating plan allocation
20251201,104005,BU03,615000,Telecom,5689.05,Budget,Annual operating plan allocation
20251201,104005,BU03,616000,Training,1757.88,Budget,Annual operating plan allocation
20251201,104005,BU03,617000,Travel,1221.35,Budget,Annual operating plan allocation
20251201,104017,BU02,611000,Internal Labor,146243.39,Budget,Annual operating plan allocation
20251201,104017,BU02,613000,Software,46547.75,Budget,Annual operating plan allocation
20251201,104017,BU02,613050,Cloud,60761.57,Budget,Annual operating plan allocation
20251201,104017,BU02,612000,External Labor,72305.6,Budget,Annual operating plan allocation
20251201,104017,BU02,614000,Professional Services,26178.18,Budget,Annual operating plan allocation
20251201,104017,BU02,612070,Hardware,17986.55,Budget,Annual operating plan allocation
20251201,104017,BU02,615000,Telecom,9908.52,Budget,Annual operating plan allocation
20251201,104017,BU02,616000,Training,2644.87,Budget,Annual operating plan allocation
20251201,104017,BU02,617000,Travel,1898.11,Budget,Annual operating plan allocation
20251201,104018,BU06,611000,Internal Labor,151039.84,Budget,Annual operating plan allocation
20251201,104018,BU06,613000,Software,48760.55,Budget,Annual operating plan allocation
20251201,104018,BU06,613050,Cloud,58216.6,Budget,Annual operating plan allocation
20251201,104018,BU06,612000,External Labor,71943.6,Budget,Annual operating plan allocation
20251201,104018,BU06,614000,Professional Services,26302.63,Budget,Annual operating plan allocation
20251201,104018,BU06,612070,Hardware,17750.91,Budget,Annual operating plan allocation
20251201,104018,BU06,615000,Telecom,9119.2,Budget,Annual operating plan allocation
20251201,104018,BU06,616000,Training,2790.07,Budget,Annual operating plan allocation
20251201,104018,BU06,617000,Travel,2018.24,Budget,Annual operating plan allocation
20251201,104019,BU03,611000,Internal Labor,155938.07,Budget,Annual operating plan allocation
20251201,104019,BU03,613000,Software,51630.57,Budget,Annual operating plan allocation
20251201,104019,BU03,613050,Cloud,73230.19,Budget,Annual operating plan allocation
20251201,104019,BU03,612000,External Labor,84663.59,Budget,Annual operating plan allocation
20251201,104019,BU03,614000,Professional Services,28408.75,Budget,Annual operating plan allocation
20251201,104019,BU03,612070,Hardware,18483.19,Budget,Annual operating plan allocation
20251201,104019,BU03,615000,Telecom,11449.85,Budget,Annual operating plan allocation
20251201,104019,BU03,616000,Training,3442.52,Budget,Annual operating plan allocation
20251201,104019,BU03,617000,Travel,2273.39,Budget,Annual operating plan allocation
20251201,104022,BU03,611000,Internal Labor,203159.61,Budget,Annual operating plan allocation
20251201,104022,BU03,613000,Software,59459.44,Budget,Annual operating plan allocation
20251201,104022,BU03,613050,Cloud,82311.86,Budget,Annual operating plan allocation
20251201,104022,BU03,612000,External Labor,85148.38,Budget,Annual operating plan allocation
20251201,104022,BU03,614000,Professional Services,34302.18,Budget,Annual operating plan allocation
20251201,104022,BU03,612070,Hardware,23506.09,Budget,Annual operating plan allocation
20251201,104022,BU03,615000,Telecom,11051.9,Budget,Annual operating plan allocation
20251201,104022,BU03,616000,Training,3928.55,Budget,Annual operating plan allocation
20251201,104022,BU03,617000,Travel,2738.65,Budget,Annual operating plan allocation
20251201,104023,BU02,611000,Internal Labor,179807.91,Budget,Annual operating plan allocation
20251201,104023,BU02,613000,Software,65830.57,Budget,Annual operating plan allocation
20251201,104023,BU02,613050,Cloud,89555.02,Budget,Annual operating plan allocation
20251201,104023,BU02,612000,External Labor,93014.01,Budget,Annual operating plan allocation
20251201,104023,BU02,614000,Professional Services,34888.37,Budget,Annual operating plan allocation
20251201,104023,BU02,612070,Hardware,23041.53,Budget,Annual operating plan allocation
20251201,104023,BU02,615000,Telecom,12319.6,Budget,Annual operating plan allocation
20251201,104023,BU02,616000,Training,3912.99,Budget,Annual operating plan allocation
20251201,104023,BU02,617000,Travel,2664.74,Budget,Annual operating plan allocation
20251201,104026,BU01,611000,Internal Labor,227064.44,Budget,Annual operating plan allocation
20251201,104026,BU01,613000,Software,70833.95,Budget,Annual operating plan allocation
20251201,104026,BU01,613050,Cloud,91434.79,Budget,Annual operating plan allocation
20251201,104026,BU01,612000,External Labor,99224.41,Budget,Annual operating plan allocation
20251201,104026,BU01,614000,Professional Services,39463.37,Budget,Annual operating plan allocation
20251201,104026,BU01,612070,Hardware,23761.7,Budget,Annual operating plan allocation
20251201,104026,BU01,615000,Telecom,13067.6,Budget,Annual operating plan allocation
20251201,104026,BU01,616000,Training,4380.81,Budget,Annual operating plan allocation
20251201,104026,BU01,617000,Travel,2794.47,Budget,Annual operating plan allocation
20251201,104027,BU02,611000,Internal Labor,262626.43,Budget,Annual operating plan allocation
20251201,104027,BU02,613000,Software,77517.23,Budget,Annual operating plan allocation
20251201,104027,BU02,613050,Cloud,112151.25,Budget,Annual operating plan allocation
20251201,104027,BU02,612000,External Labor,134191.89,Budget,Annual operating plan allocation
20251201,104027,BU02,614000,Professional Services,43902.4,Budget,Annual operating plan allocation
20251201,104027,BU02,612070,Hardware,30342.77,Budget,Annual operating plan allocation
20251201,104027,BU02,615000,Telecom,15773.51,Budget,Annual operating plan allocation
20251201,104027,BU02,616000,Training,5185.6,Budget,Annual operating plan allocation
20251201,104027,BU02,617000,Travel,3391.49,Budget,Annual operating plan allocation
20251201,104028,BU03,611000,Internal Labor,223876.95,Budget,Annual operating plan allocation
20251201,104028,BU03,613000,Software,75609.56,Budget,Annual operating plan allocation
20251201,104028,BU03,613050,Cloud,97567.69,Budget,Annual operating plan allocation
20251201,104028,BU03,612000,External Labor,115400.09,Budget,Annual operating plan allocation
20251201,104028,BU03,614000,Professional Services,38604.37,Budget,Annual operating plan allocation
20251201,104028,BU03,612070,Hardware,27746.06,Budget,Annual operating plan allocation
20251201,104028,BU03,615000,Telecom,14462.21,Budget,Annual operating plan allocation
20251201,104028,BU03,616000,Training,4963.25,Budget,Annual operating plan allocation
20251201,104028,BU03,617000,Travel,3036.71,Budget,Annual operating plan allocation
20251201,104034,BU03,611000,Internal Labor,146010.43,Budget,Annual operating plan allocation
20251201,104034,BU03,613000,Software,48881.76,Budget,Annual operating plan allocation
20251201,104034,BU03,613050,Cloud,56574.28,Budget,Annual operating plan allocation
20251201,104034,BU03,612000,External Labor,70766.5,Budget,Annual operating plan allocation
20251201,104034,BU03,614000,Professional Services,22784.61,Budget,Annual operating plan allocation
20251201,104034,BU03,612070,Hardware,15864.1,Budget,Annual operating plan allocation
20251201,104034,BU03,615000,Telecom,8317.62,Budget,Annual operating plan allocation
20251201,104034,BU03,616000,Training,2523.57,Budget,Annual operating plan allocation
20251201,104034,BU03,617000,Travel,2083.99,Budget,Annual operating plan allocation
20251201,109003,BU04,611000,Internal Labor,208054.31,Budget,Annual operating plan allocation
20251201,109003,BU04,613000,Software,74845.16,Budget,Annual operating plan allocation
20251201,109003,BU04,613050,Cloud,86369.31,Budget,Annual operating plan allocation
20251201,109003,BU04,612000,External Labor,111859.13,Budget,Annual operating plan allocation
20251201,109003,BU04,614000,Professional Services,36604.75,Budget,Annual operating plan allocation
20251201,109003,BU04,612070,Hardware,26113.24,Budget,Annual operating plan allocation
20251201,109003,BU04,615000,Telecom,13245.86,Budget,Annual operating plan allocation
20251201,109003,BU04,616000,Training,3961.35,Budget,Annual operating plan allocation
20251201,109003,BU04,617000,Travel,2800.46,Budget,Annual operating plan allocation
20251201,109004,BU04,611000,Internal Labor,236385.84,Budget,Annual operating plan allocation
20251201,109004,BU04,613000,Software,87260.6,Budget,Annual operating plan allocation
20251201,109004,BU04,613050,Cloud,99011.37,Budget,Annual operating plan allocation
20251201,109004,BU04,612000,External Labor,123874.9,Budget,Annual operating plan allocation
20251201,109004,BU04,614000,Professional Services,40041.62,Budget,Annual operating plan allocation
20251201,109004,BU04,612070,Hardware,32111.64,Budget,Annual operating plan allocation
20251201,109004,BU04,615000,Telecom,14723.8,Budget,Annual operating plan allocation
20251201,109004,BU04,616000,Training,4554.18,Budget,Annual operating plan allocation
20251201,109004,BU04,617000,Travel,3747.88,Budget,Annual operating plan allocation
20251201,110101,BU05,611000,Internal Labor,195099.17,Budget,Annual operating plan allocation
20251201,110101,BU05,613000,Software,69210.98,Budget,Annual operating plan allocation
20251201,110101,BU05,613050,Cloud,92918.67,Budget,Annual operating plan allocation
20251201,110101,BU05,612000,External Labor,104942.6,Budget,Annual operating plan allocation
20251201,110101,BU05,614000,Professional Services,34365.92,Budget,Annual operating plan allocation
20251201,110101,BU05,612070,Hardware,24115.6,Budget,Annual operating plan allocation
20251201,110101,BU05,615000,Telecom,14414.09,Budget,Annual operating plan allocation
20251201,110101,BU05,616000,Training,4461.29,Budget,Annual operating plan allocation
20251201,110101,BU05,617000,Travel,3217.02,Budget,Annual operating plan allocation
20251201,110102,BU05,611000,Internal Labor,133354.28,Budget,Annual operating plan allocation
20251201,110102,BU05,613000,Software,46538.81,Budget,Annual operating plan allocation
20251201,110102,BU05,613050,Cloud,55820.43,Budget,Annual operating plan allocation
20251201,110102,BU05,612000,External Labor,65889.98,Budget,Annual operating plan allocation
20251201,110102,BU05,614000,Professional Services,23465.85,Budget,Annual operating plan allocation
20251201,110102,BU05,612070,Hardware,16148.04,Budget,Annual operating plan allocation
20251201,110102,BU05,615000,Telecom,7830.08,Budget,Annual operating plan allocation
20251201,110102,BU05,616000,Training,2828.64,Budget,Annual operating plan allocation
20251201,110102,BU05,617000,Travel,1840.9,Budget,Annual operating plan allocation
20251201,120201,BU06,611000,Internal Labor,95987.07,Budget,Annual operating plan allocation
20251201,120201,BU06,613000,Software,33006.51,Budget,Annual operating plan allocation
20251201,120201,BU06,613050,Cloud,44515.39,Budget,Annual operating plan allocation
20251201,120201,BU06,612000,External Labor,51080.63,Budget,Annual operating plan allocation
20251201,120201,BU06,614000,Professional Services,17868.39,Budget,Annual operating plan allocation
20251201,120201,BU06,612070,Hardware,12153.47,Budget,Annual operating plan allocation
20251201,120201,BU06,615000,Telecom,6612.38,Budget,Annual operating plan allocation
20251201,120201,BU06,616000,Training,2033.96,Budget,Annual operating plan allocation
20251201,120201,BU06,617000,Travel,1484.66,Budget,Annual operating plan allocation
20260101,104001,BU03,611000,Internal Labor,243200.17,Budget,Annual operating plan allocation
20260101,104001,BU03,613000,Software,96742.81,Budget,Annual operating plan allocation
20260101,104001,BU03,613050,Cloud,135041.43,Budget,Annual operating plan allocation
20260101,104001,BU03,612000,External Labor,146954.49,Budget,Annual operating plan allocation
20260101,104001,BU03,614000,Professional Services,44816.97,Budget,Annual operating plan allocation
20260101,104001,BU03,612070,Hardware,31720.67,Budget,Annual operating plan allocation
20260101,104001,BU03,615000,Telecom,15989.44,Budget,Annual operating plan allocation
20260101,104001,BU03,616000,Training,5099.51,Budget,Annual operating plan allocation
20260101,104001,BU03,617000,Travel,4028.98,Budget,Annual operating plan allocation
20260101,104002,BU03,611000,Internal Labor,226715.87,Budget,Annual operating plan allocation
20260101,104002,BU03,613000,Software,72060.18,Budget,Annual operating plan allocation
20260101,104002,BU03,613050,Cloud,117032.95,Budget,Annual operating plan allocation
20260101,104002,BU03,612000,External Labor,117629.83,Budget,Annual operating plan allocation
20260101,104002,BU03,614000,Professional Services,42315.02,Budget,Annual operating plan allocation
20260101,104002,BU03,612070,Hardware,26105.54,Budget,Annual operating plan allocation
20260101,104002,BU03,615000,Telecom,15642.18,Budget,Annual operating plan allocation
20260101,104002,BU03,616000,Training,4593.63,Budget,Annual operating plan allocation
20260101,104002,BU03,617000,Travel,3500.12,Budget,Annual operating plan allocation
20260101,104003,BU03,611000,Internal Labor,158559.43,Budget,Annual operating plan allocation
20260101,104003,BU03,613000,Software,53534.29,Budget,Annual operating plan allocation
20260101,104003,BU03,613050,Cloud,89166.88,Budget,Annual operating plan allocation
20260101,104003,BU03,612000,External Labor,83332.77,Budget,Annual operating plan allocation
20260101,104003,BU03,614000,Professional Services,30794.6,Budget,Annual operating plan allocation
20260101,104003,BU03,612070,Hardware,21132.53,Budget,Annual operating plan allocation
20260101,104003,BU03,615000,Telecom,10015.37,Budget,Annual operating plan allocation
20260101,104003,BU03,616000,Training,3317.04,Budget,Annual operating plan allocation
20260101,104003,BU03,617000,Travel,2308.73,Budget,Annual operating plan allocation
20260101,104005,BU03,611000,Internal Labor,101463.43,Budget,Annual operating plan allocation
20260101,104005,BU03,613000,Software,29763.44,Budget,Annual operating plan allocation
20260101,104005,BU03,613050,Cloud,52578.98,Budget,Annual operating plan allocation
20260101,104005,BU03,612000,External Labor,45912.97,Budget,Annual operating plan allocation
20260101,104005,BU03,614000,Professional Services,15977.19,Budget,Annual operating plan allocation
20260101,104005,BU03,612070,Hardware,12025.63,Budget,Annual operating plan allocation
20260101,104005,BU03,615000,Telecom,5633.31,Budget,Annual operating plan allocation
20260101,104005,BU03,616000,Training,1924.66,Budget,Annual operating plan allocation
20260101,104005,BU03,617000,Travel,1445.51,Budget,Annual operating plan allocation
20260101,104017,BU02,611000,Internal Labor,148021.39,Budget,Annual operating plan allocation
20260101,104017,BU02,613000,Software,47554.73,Budget,Annual operating plan allocation
20260101,104017,BU02,613050,Cloud,73561.71,Budget,Annual operating plan allocation
20260101,104017,BU02,612000,External Labor,85331.57,Budget,Annual operating plan allocation
20260101,104017,BU02,614000,Professional Services,29369.81,Budget,Annual operating plan allocation
20260101,104017,BU02,612070,Hardware,16996.18,Budget,Annual operating plan allocation
20260101,104017,BU02,615000,Telecom,10708.35,Budget,Annual operating plan allocation
20260101,104017,BU02,616000,Training,2967.44,Budget,Annual operating plan allocation
20260101,104017,BU02,617000,Travel,2208.16,Budget,Annual operating plan allocation
20260101,104018,BU06,611000,Internal Labor,149320.96,Budget,Annual operating plan allocation
20260101,104018,BU06,613000,Software,50565.72,Budget,Annual operating plan allocation
20260101,104018,BU06,613050,Cloud,80021.85,Budget,Annual operating plan allocation
20260101,104018,BU06,612000,External Labor,80559.58,Budget,Annual operating plan allocation
20260101,104018,BU06,614000,Professional Services,28552.2,Budget,Annual operating plan allocation
20260101,104018,BU06,612070,Hardware,18698.58,Budget,Annual operating plan allocation
20260101,104018,BU06,615000,Telecom,10184.71,Budget,Annual operating plan allocation
20260101,104018,BU06,616000,Training,3360.13,Budget,Annual operating plan allocation
20260101,104018,BU06,617000,Travel,2229.14,Budget,Annual operating plan allocation
20260101,104019,BU03,611000,Internal Labor,194670.0,Budget,Annual operating plan allocation
20260101,104019,BU03,613000,Software,59752.88,Budget,Annual operating plan allocation
20260101,104019,BU03,613050,Cloud,93194.44,Budget,Annual operating plan allocation
20260101,104019,BU03,612000,External Labor,88252.72,Budget,Annual operating plan allocation
20260101,104019,BU03,614000,Professional Services,34381.57,Budget,Annual operating plan allocation
20260101,104019,BU03,612070,Hardware,20067.27,Budget,Annual operating plan allocation
20260101,104019,BU03,615000,Telecom,12704.86,Budget,Annual operating plan allocation
20260101,104019,BU03,616000,Training,3559.26,Budget,Annual operating plan allocation
20260101,104019,BU03,617000,Travel,2780.45,Budget,Annual operating plan allocation
20260101,104022,BU03,611000,Internal Labor,186286.99,Budget,Annual operating plan allocation
20260101,104022,BU03,613000,Software,65787.05,Budget,Annual operating plan allocation
20260101,104022,BU03,613050,Cloud,99668.46,Budget,Annual operating plan allocation
20260101,104022,BU03,612000,External Labor,101671.88,Budget,Annual operating plan allocation
20260101,104022,BU03,614000,Professional Services,38494.28,Budget,Annual operating plan allocation
20260101,104022,BU03,612070,Hardware,26375.16,Budget,Annual operating plan allocation
20260101,104022,BU03,615000,Telecom,12984.6,Budget,Annual operating plan allocation
20260101,104022,BU03,616000,Training,4105.77,Budget,Annual operating plan allocation
20260101,104022,BU03,617000,Travel,2798.2,Budget,Annual operating plan allocation
20260101,104023,BU02,611000,Internal Labor,209787.68,Budget,Annual operating plan allocation
20260101,104023,BU02,613000,Software,67105.81,Budget,Annual operating plan allocation
20260101,104023,BU02,613050,Cloud,102160.69,Budget,Annual operating plan allocation
20260101,104023,BU02,612000,External Labor,99295.37,Budget,Annual operating plan allocation
20260101,104023,BU02,614000,Professional Services,36406.19,Budget,Annual operating plan allocation
20260101,104023,BU02,612070,Hardware,25052.62,Budget,Annual operating plan allocation
20260101,104023,BU02,615000,Telecom,13586.26,Budget,Annual operating plan allocation
20260101,104023,BU02,616000,Training,3993.05,Budget,Annual operating plan allocation
20260101,104023,BU02,617000,Travel,2930.55,Budget,Annual operating plan allocation
20260101,104026,BU01,611000,Internal Labor,225307.21,Budget,Annual operating plan allocation
20260101,104026,BU01,613000,Software,74228.57,Budget,Annual operating plan allocation
20260101,104026,BU01,613050,Cloud,112729.5,Budget,Annual operating plan allocation
20260101,104026,BU01,612000,External Labor,111192.19,Budget,Annual operating plan allocation
20260101,104026,BU01,614000,Professional Services,42363.48,Budget,Annual operating plan allocation
20260101,104026,BU01,612070,Hardware,28022.27,Budget,Annual operating plan allocation
20260101,104026,BU01,615000,Telecom,13464.08,Budget,Annual operating plan allocation
20260101,104026,BU01,616000,Training,4638.39,Budget,Annual operating plan allocation
20260101,104026,BU01,617000,Travel,3136.78,Budget,Annual operating plan allocation
20260101,104027,BU02,611000,Internal Labor,281303.18,Budget,Annual operating plan allocation
20260101,104027,BU02,613000,Software,90601.88,Budget,Annual operating plan allocation
20260101,104027,BU02,613050,Cloud,132377.63,Budget,Annual operating plan allocation
20260101,104027,BU02,612000,External Labor,144988.7,Budget,Annual operating plan allocation
20260101,104027,BU02,614000,Professional Services,50539.72,Budget,Annual operating plan allocation
20260101,104027,BU02,612070,Hardware,30490.18,Budget,Annual operating plan allocation
20260101,104027,BU02,615000,Telecom,17320.25,Budget,Annual operating plan allocation
20260101,104027,BU02,616000,Training,5509.15,Budget,Annual operating plan allocation
20260101,104027,BU02,617000,Travel,3867.14,Budget,Annual operating plan allocation
20260101,104028,BU03,611000,Internal Labor,267149.79,Budget,Annual operating plan allocation
20260101,104028,BU03,613000,Software,88947.04,Budget,Annual operating plan allocation
20260101,104028,BU03,613050,Cloud,135407.51,Budget,Annual operating plan allocation
20260101,104028,BU03,612000,External Labor,130771.48,Budget,Annual operating plan allocation
20260101,104028,BU03,614000,Professional Services,46755.08,Budget,Annual operating plan allocation
20260101,104028,BU03,612070,Hardware,29685.4,Budget,Annual operating plan allocation
20260101,104028,BU03,615000,Telecom,15088.28,Budget,Annual operating plan allocation
20260101,104028,BU03,616000,Training,5240.73,Budget,Annual operating plan allocation
20260101,104028,BU03,617000,Travel,3910.38,Budget,Annual operating plan allocation
20260101,104034,BU03,611000,Internal Labor,133233.48,Budget,Annual operating plan allocation
20260101,104034,BU03,613000,Software,51381.15,Budget,Annual operating plan allocation
20260101,104034,BU03,613050,Cloud,79379.05,Budget,Annual operating plan allocation
20260101,104034,BU03,612000,External Labor,71144.24,Budget,Annual operating plan allocation
20260101,104034,BU03,614000,Professional Services,27090.51,Budget,Annual operating plan allocation
20260101,104034,BU03,612070,Hardware,15967.78,Budget,Annual operating plan allocation
20260101,104034,BU03,615000,Telecom,8618.83,Budget,Annual operating plan allocation
20260101,104034,BU03,616000,Training,2679.53,Budget,Annual operating plan allocation
20260101,104034,BU03,617000,Travel,1981.29,Budget,Annual operating plan allocation
20260101,109003,BU04,611000,Internal Labor,223510.34,Budget,Annual operating plan allocation
20260101,109003,BU04,613000,Software,69296.21,Budget,Annual operating plan allocation
20260101,109003,BU04,613050,Cloud,114447.41,Budget,Annual operating plan allocation
20260101,109003,BU04,612000,External Labor,118275.96,Budget,Annual operating plan allocation
20260101,109003,BU04,614000,Professional Services,38870.19,Budget,Annual operating plan allocation
20260101,109003,BU04,612070,Hardware,26650.9,Budget,Annual operating plan allocation
20260101,109003,BU04,615000,Telecom,15361.03,Budget,Annual operating plan allocation
20260101,109003,BU04,616000,Training,4878.46,Budget,Annual operating plan allocation
20260101,109003,BU04,617000,Travel,3073.84,Budget,Annual operating plan allocation
20260101,109004,BU04,611000,Internal Labor,287806.58,Budget,Annual operating plan allocation
20260101,109004,BU04,613000,Software,84192.47,Budget,Annual operating plan allocation
20260101,109004,BU04,613050,Cloud,137375.14,Budget,Annual operating plan allocation
20260101,109004,BU04,612000,External Labor,136698.54,Budget,Annual operating plan allocation
20260101,109004,BU04,614000,Professional Services,47109.99,Budget,Annual operating plan allocation
20260101,109004,BU04,612070,Hardware,31316.18,Budget,Annual operating plan allocation
20260101,109004,BU04,615000,Telecom,17438.72,Budget,Annual operating plan allocation
20260101,109004,BU04,616000,Training,5409.58,Budget,Annual operating plan allocation
20260101,109004,BU04,617000,Travel,4143.37,Budget,Annual operating plan allocation
20260101,110101,BU05,611000,Internal Labor,234913.2,Budget,Annual operating plan allocation
20260101,110101,BU05,613000,Software,83198.21,Budget,Annual operating plan allocation
20260101,110101,BU05,613050,Cloud,111485.09,Budget,Annual operating plan allocation
20260101,110101,BU05,612000,External Labor,122123.56,Budget,Annual operating plan allocation
20260101,110101,BU05,614000,Professional Services,37450.16,Budget,Annual operating plan allocation
20260101,110101,BU05,612070,Hardware,28402.66,Budget,Annual operating plan allocation
20260101,110101,BU05,615000,Telecom,15954.5,Budget,Annual operating plan allocation
20260101,110101,BU05,616000,Training,4904.3,Budget,Annual operating plan allocation
20260101,110101,BU05,617000,Travel,3352.65,Budget,Annual operating plan allocation
20260101,110102,BU05,611000,Internal Labor,135432.07,Budget,Annual operating plan allocation
20260101,110102,BU05,613000,Software,46729.5,Budget,Annual operating plan allocation
20260101,110102,BU05,613050,Cloud,79727.28,Budget,Annual operating plan allocation
20260101,110102,BU05,612000,External Labor,76193.82,Budget,Annual operating plan allocation
20260101,110102,BU05,614000,Professional Services,23971.45,Budget,Annual operating plan allocation
20260101,110102,BU05,612070,Hardware,16243.99,Budget,Annual operating plan allocation
