date_key,cost_center_key,business_unit_key,gl_account_key,gl_category,forecast_cycle,amount,notes
20250501,104034,BU03,612000,External Labor,9+3 Forecast,69840.83,Forecast model with updated business inputs
20250501,104034,BU03,612000,External Labor,Current Forecast,69152.74,Forecast model with updated business inputs
20250501,104034,BU03,614000,Professional Services,3+9 Forecast,26461.31,Forecast model with updated business inputs
20250501,104034,BU03,614000,Professional Services,6+6 Forecast,25327.74,Forecast model with updated business inputs
20250501,104034,BU03,614000,Professional Services,9+3 Forecast,25884.09,Forecast model with updated business inputs
20250501,104034,BU03,614000,Professional Services,Current Forecast,25667.63,Forecast model with updated business inputs
20250501,104034,BU03,612070,Hardware,3+9 Forecast,18197.84,Forecast model with updated business inputs
20250501,104034,BU03,612070,Hardware,6+6 Forecast,18039.34,Forecast model with updated business inputs
20250501,104034,BU03,612070,Hardware,9+3 Forecast,17857.78,Forecast model with updated business inputs
20250501,104034,BU03,612070,Hardware,Current Forecast,17845.91,Forecast model with updated business inputs
20250501,104034,BU03,615000,Telecom,3+9 Forecast,9648.1,Forecast model with updated business inputs
20250501,104034,BU03,615000,Telecom,6+6 Forecast,8879.78,Forecast model with updated business inputs
20250501,104034,BU03,615000,Telecom,9+3 Forecast,8719.89,Forecast model with updated business inputs
20250501,104034,BU03,615000,Telecom,Current Forecast,8738.79,Forecast model with updated business inputs
20250501,104034,BU03,616000,Training,3+9 Forecast,3422.27,Forecast model with updated business inputs
20250501,104034,BU03,616000,Training,6+6 Forecast,3112.59,Forecast model with updated business inputs
20250501,104034,BU03,616000,Training,9+3 Forecast,3055.27,Forecast model with updated business inputs
20250501,104034,BU03,616000,Training,Current Forecast,3042.17,Forecast model with updated business inputs
20250501,104034,BU03,617000,Travel,3+9 Forecast,2095.4,Forecast model with updated business inputs
20250501,104034,BU03,617000,Travel,6+6 Forecast,2010.59,Forecast model with updated business inputs
20250501,104034,BU03,617000,Travel,9+3 Forecast,1954.64,Forecast model with updated business inputs
20250501,104034,BU03,617000,Travel,Current Forecast,1956.16,Forecast model with updated business inputs
20250501,109003,BU04,611000,Internal Labor,3+9 Forecast,221912.22,Forecast model with updated business inputs
20250501,109003,BU04,611000,Internal Labor,6+6 Forecast,227010.64,Forecast model with updated business inputs
20250501,109003,BU04,611000,Internal Labor,9+3 Forecast,226977.43,Forecast model with updated business inputs
20250501,109003,BU04,611000,Internal Labor,Current Forecast,229181.94,Forecast model with updated business inputs
20250501,109003,BU04,613000,Software,3+9 Forecast,75879.24,Forecast model with updated business inputs
20250501,109003,BU04,613000,Software,6+6 Forecast,71027.76,Forecast model with updated business inputs
20250501,109003,BU04,613000,Software,9+3 Forecast,70276.23,Forecast model with updated business inputs
20250501,109003,BU04,613000,Software,Current Forecast,69880.06,Forecast model with updated business inputs
20250501,109003,BU04,613050,Cloud,3+9 Forecast,102750.37,Forecast model with updated business inputs
20250501,109003,BU04,613050,Cloud,6+6 Forecast,98823.77,Forecast model with updated business inputs
20250501,109003,BU04,613050,Cloud,9+3 Forecast,97882.9,Forecast model with updated business inputs
20250501,109003,BU04,613050,Cloud,Current Forecast,98528.72,Forecast model with updated business inputs
20250501,109003,BU04,612000,External Labor,3+9 Forecast,119639.72,Forecast model with updated business inputs
20250501,109003,BU04,612000,External Labor,6+6 Forecast,117139.58,Forecast model with updated business inputs
20250501,109003,BU04,612000,External Labor,9+3 Forecast,117056.53,Forecast model with updated business inputs
20250501,109003,BU04,612000,External Labor,Current Forecast,118947.47,Forecast model with updated business inputs
20250501,109003,BU04,614000,Professional Services,3+9 Forecast,37916.0,Forecast model with updated business inputs
20250501,109003,BU04,614000,Professional Services,6+6 Forecast,37233.8,Forecast model with updated business inputs
20250501,109003,BU04,614000,Professional Services,9+3 Forecast,37839.3,Forecast model with updated business inputs
20250501,109003,BU04,614000,Professional Services,Current Forecast,37432.39,Forecast model with updated business inputs
20250501,109003,BU04,612070,Hardware,3+9 Forecast,29547.44,Forecast model with updated business inputs
20250501,109003,BU04,612070,Hardware,6+6 Forecast,26922.51,Forecast model with updated business inputs
20250501,109003,BU04,612070,Hardware,9+3 Forecast,26861.23,Forecast model with updated business inputs
20250501,109003,BU04,612070,Hardware,Current Forecast,27041.7,Forecast model with updated business inputs
20250501,109003,BU04,615000,Telecom,3+9 Forecast,12951.66,Forecast model with updated business inputs
20250501,109003,BU04,615000,Telecom,6+6 Forecast,13477.52,Forecast model with updated business inputs
20250501,109003,BU04,615000,Telecom,9+3 Forecast,13222.24,Forecast model with updated business inputs
20250501,109003,BU04,615000,Telecom,Current Forecast,12895.36,Forecast model with updated business inputs
20250501,109003,BU04,616000,Training,3+9 Forecast,4596.99,Forecast model with updated business inputs
20250501,109003,BU04,616000,Training,6+6 Forecast,4689.47,Forecast model with updated business inputs
20250501,109003,BU04,616000,Training,9+3 Forecast,4805.67,Forecast model with updated business inputs
20250501,109003,BU04,616000,Training,Current Forecast,4717.34,Forecast model with updated business inputs
20250501,109003,BU04,617000,Travel,3+9 Forecast,3396.04,Forecast model with updated business inputs
20250501,109003,BU04,617000,Travel,6+6 Forecast,3284.28,Forecast model with updated business inputs
20250501,109003,BU04,617000,Travel,9+3 Forecast,3198.08,Forecast model with updated business inputs
20250501,109003,BU04,617000,Travel,Current Forecast,3223.98,Forecast model with updated business inputs
20250501,109004,BU04,611000,Internal Labor,3+9 Forecast,273249.45,Forecast model with updated business inputs
20250501,109004,BU04,611000,Internal Labor,6+6 Forecast,270015.47,Forecast model with updated business inputs
20250501,109004,BU04,611000,Internal Labor,9+3 Forecast,266410.75,Forecast model with updated business inputs
20250501,109004,BU04,611000,Internal Labor,Current Forecast,263355.46,Forecast model with updated business inputs
20250501,109004,BU04,613000,Software,3+9 Forecast,102906.34,Forecast model with updated business inputs
20250501,109004,BU04,613000,Software,6+6 Forecast,97801.67,Forecast model with updated business inputs
20250501,109004,BU04,613000,Software,9+3 Forecast,97172.03,Forecast model with updated business inputs
20250501,109004,BU04,613000,Software,Current Forecast,93969.39,Forecast model with updated business inputs
20250501,109004,BU04,613050,Cloud,3+9 Forecast,121489.15,Forecast model with updated business inputs
20250501,109004,BU04,613050,Cloud,6+6 Forecast,122270.3,Forecast model with updated business inputs
20250501,109004,BU04,613050,Cloud,9+3 Forecast,120430.61,Forecast model with updated business inputs
20250501,109004,BU04,613050,Cloud,Current Forecast,119647.8,Forecast model with updated business inputs
20250501,109004,BU04,612000,External Labor,3+9 Forecast,153121.32,Forecast model with updated business inputs
20250501,109004,BU04,612000,External Labor,6+6 Forecast,142608.95,Forecast model with updated business inputs
20250501,109004,BU04,612000,External Labor,9+3 Forecast,139912.08,Forecast model with updated business inputs
20250501,109004,BU04,612000,External Labor,Current Forecast,135564.15,Forecast model with updated business inputs
20250501,109004,BU04,614000,Professional Services,3+9 Forecast,50196.57,Forecast model with updated business inputs
20250501,109004,BU04,614000,Professional Services,6+6 Forecast,49318.34,Forecast model with updated business inputs
20250501,109004,BU04,614000,Professional Services,9+3 Forecast,49465.17,Forecast model with updated business inputs
20250501,109004,BU04,614000,Professional Services,Current Forecast,48544.92,Forecast model with updated business inputs
20250501,109004,BU04,612070,Hardware,3+9 Forecast,34965.33,Forecast model with updated business inputs
20250501,109004,BU04,612070,Hardware,6+6 Forecast,32534.89,Forecast model with updated business inputs
20250501,109004,BU04,612070,Hardware,9+3 Forecast,32435.97,Forecast model with updated business inputs
20250501,109004,BU04,612070,Hardware,Current Forecast,32205.75,Forecast model with updated business inputs
20250501,109004,BU04,615000,Telecom,3+9 Forecast,15129.63,Forecast model with updated business inputs
20250501,109004,BU04,615000,Telecom,6+6 Forecast,15517.96,Forecast model with updated business inputs
20250501,109004,BU04,615000,Telecom,9+3 Forecast,15539.12,Forecast model with updated business inputs
20250501,109004,BU04,615000,Telecom,Current Forecast,15240.87,Forecast model with updated business inputs
20250501,109004,BU04,616000,Training,3+9 Forecast,5227.99,Forecast model with updated business inputs
20250501,109004,BU04,616000,Training,6+6 Forecast,4885.49,Forecast model with updated business inputs
20250501,109004,BU04,616000,Training,9+3 Forecast,4834.0,Forecast model with updated business inputs
20250501,109004,BU04,616000,Training,Current Forecast,4894.23,Forecast model with updated business inputs
20250501,109004,BU04,617000,Travel,3+9 Forecast,3929.83,Forecast model with updated business inputs
20250501,109004,BU04,617000,Travel,6+6 Forecast,3555.95,Forecast model with updated business inputs
20250501,109004,BU04,617000,Travel,9+3 Forecast,3642.35,Forecast model with updated business inputs
20250501,109004,BU04,617000,Travel,Current Forecast,3544.84,Forecast model with updated business inputs
20250501,110101,BU05,611000,Internal Labor,3+9 Forecast,269994.65,Forecast model with updated business inputs
20250501,110101,BU05,611000,Internal Labor,6+6 Forecast,254098.0,Forecast model with updated business inputs
20250501,110101,BU05,611000,Internal Labor,9+3 Forecast,247750.32,Forecast model with updated business inputs
20250501,110101,BU05,611000,Internal Labor,Current Forecast,247728.34,Forecast model with updated business inputs
20250501,110101,BU05,613000,Software,3+9 Forecast,75173.6,Forecast model with updated business inputs
20250501,110101,BU05,613000,Software,6+6 Forecast,74986.66,Forecast model with updated business inputs
20250501,110101,BU05,613000,Software,9+3 Forecast,73206.36,Forecast model with updated business inputs
20250501,110101,BU05,613000,Software,Current Forecast,73306.85,Forecast model with updated business inputs
20250501,110101,BU05,613050,Cloud,3+9 Forecast,109654.26,Forecast model with updated business inputs
20250501,110101,BU05,613050,Cloud,6+6 Forecast,101318.92,Forecast model with updated business inputs
20250501,110101,BU05,613050,Cloud,9+3 Forecast,100448.36,Forecast model with updated business inputs
20250501,110101,BU05,613050,Cloud,Current Forecast,98766.2,Forecast model with updated business inputs
20250501,110101,BU05,612000,External Labor,3+9 Forecast,129994.13,Forecast model with updated business inputs
20250501,110101,BU05,612000,External Labor,6+6 Forecast,120092.84,Forecast model with updated business inputs
20250501,110101,BU05,612000,External Labor,9+3 Forecast,121131.78,Forecast model with updated business inputs
20250501,110101,BU05,612000,External Labor,Current Forecast,116968.96,Forecast model with updated business inputs
20250501,110101,BU05,614000,Professional Services,3+9 Forecast,44923.23,Forecast model with updated business inputs
20250501,110101,BU05,614000,Professional Services,6+6 Forecast,43840.61,Forecast model with updated business inputs
20250501,110101,BU05,614000,Professional Services,9+3 Forecast,43628.93,Forecast model with updated business inputs
20250501,110101,BU05,614000,Professional Services,Current Forecast,43818.92,Forecast model with updated business inputs
20250501,110101,BU05,612070,Hardware,3+9 Forecast,32156.73,Forecast model with updated business inputs
20250501,110101,BU05,612070,Hardware,6+6 Forecast,29727.27,Forecast model with updated business inputs
20250501,110101,BU05,612070,Hardware,9+3 Forecast,29264.03,Forecast model with updated business inputs
20250501,110101,BU05,612070,Hardware,Current Forecast,29939.32,Forecast model with updated business inputs
20250501,110101,BU05,615000,Telecom,3+9 Forecast,16333.57,Forecast model with updated business inputs
20250501,110101,BU05,615000,Telecom,6+6 Forecast,16166.15,Forecast model with updated business inputs
20250501,110101,BU05,615000,Telecom,9+3 Forecast,15672.84,Forecast model with updated business inputs
20250501,110101,BU05,615000,Telecom,Current Forecast,15564.16,Forecast model with updated business inputs
20250501,110101,BU05,616000,Training,3+9 Forecast,4579.34,Forecast model with updated business inputs
20250501,110101,BU05,616000,Training,6+6 Forecast,4661.5,Forecast model with updated business inputs
20250501,110101,BU05,616000,Training,9+3 Forecast,4661.35,Forecast model with updated business inputs
20250501,110101,BU05,616000,Training,Current Forecast,4647.2,Forecast model with updated business inputs
20250501,110101,BU05,617000,Travel,3+9 Forecast,3979.0,Forecast model with updated business inputs
20250501,110101,BU05,617000,Travel,6+6 Forecast,3587.98,Forecast model with updated business inputs
20250501,110101,BU05,617000,Travel,9+3 Forecast,3574.55,Forecast model with updated business inputs
20250501,110101,BU05,617000,Travel,Current Forecast,3606.93,Forecast model with updated business inputs
20250501,110102,BU05,611000,Internal Labor,3+9 Forecast,151163.75,Forecast model with updated business inputs
20250501,110102,BU05,611000,Internal Labor,6+6 Forecast,137151.4,Forecast model with updated business inputs
20250501,110102,BU05,611000,Internal Labor,9+3 Forecast,136643.57,Forecast model with updated business inputs
20250501,110102,BU05,611000,Internal Labor,Current Forecast,139458.8,Forecast model with updated business inputs
20250501,110102,BU05,613000,Software,3+9 Forecast,55895.83,Forecast model with updated business inputs
20250501,110102,BU05,613000,Software,6+6 Forecast,53163.51,Forecast model with updated business inputs
20250501,110102,BU05,613000,Software,9+3 Forecast,52977.3,Forecast model with updated business inputs
20250501,110102,BU05,613000,Software,Current Forecast,52069.74,Forecast model with updated business inputs
20250501,110102,BU05,613050,Cloud,3+9 Forecast,65450.98,Forecast model with updated business inputs
20250501,110102,BU05,613050,Cloud,6+6 Forecast,62943.6,Forecast model with updated business inputs
20250501,110102,BU05,613050,Cloud,9+3 Forecast,62079.24,Forecast model with updated business inputs
20250501,110102,BU05,613050,Cloud,Current Forecast,61340.79,Forecast model with updated business inputs
20250501,110102,BU05,612000,External Labor,3+9 Forecast,70664.97,Forecast model with updated business inputs
20250501,110102,BU05,612000,External Labor,6+6 Forecast,71642.43,Forecast model with updated business inputs
20250501,110102,BU05,612000,External Labor,9+3 Forecast,72336.66,Forecast model with updated business inputs
20250501,110102,BU05,612000,External Labor,Current Forecast,70035.55,Forecast model with updated business inputs
20250501,110102,BU05,614000,Professional Services,3+9 Forecast,25263.66,Forecast model with updated business inputs
20250501,110102,BU05,614000,Professional Services,6+6 Forecast,24778.08,Forecast model with updated business inputs
20250501,110102,BU05,614000,Professional Services,9+3 Forecast,24706.34,Forecast model with updated business inputs
20250501,110102,BU05,614000,Professional Services,Current Forecast,24912.17,Forecast model with updated business inputs
20250501,110102,BU05,612070,Hardware,3+9 Forecast,16079.43,Forecast model with updated business inputs
20250501,110102,BU05,612070,Hardware,6+6 Forecast,16285.63,Forecast model with updated business inputs
20250501,110102,BU05,612070,Hardware,9+3 Forecast,16506.84,Forecast model with updated business inputs
20250501,110102,BU05,612070,Hardware,Current Forecast,16411.8,Forecast model with updated business inputs
20250501,110102,BU05,615000,Telecom,3+9 Forecast,9405.0,Forecast model with updated business inputs
20250501,110102,BU05,615000,Telecom,6+6 Forecast,9312.67,Forecast model with updated business inputs
20250501,110102,BU05,615000,Telecom,9+3 Forecast,9497.64,Forecast model with updated business inputs
20250501,110102,BU05,615000,Telecom,Current Forecast,9389.03,Forecast model with updated business inputs
20250501,110102,BU05,616000,Training,3+9 Forecast,2989.82,Forecast model with updated business inputs
20250501,110102,BU05,616000,Training,6+6 Forecast,2848.42,Forecast model with updated business inputs
20250501,110102,BU05,616000,Training,9+3 Forecast,2821.94,Forecast model with updated business inputs
20250501,110102,BU05,616000,Training,Current Forecast,2862.0,Forecast model with updated business inputs
20250501,110102,BU05,617000,Travel,3+9 Forecast,2121.56,Forecast model with updated business inputs
20250501,110102,BU05,617000,Travel,6+6 Forecast,2160.71,Forecast model with updated business inputs
20250501,110102,BU05,617000,Travel,9+3 Forecast,2089.46,Forecast model with updated business inputs
20250501,110102,BU05,617000,Travel,Current Forecast,2091.03,Forecast model with updated business inputs
20250501,120201,BU06,611000,Internal Labor,3+9 Forecast,106698.84,Forecast model with updated business inputs
20250501,120201,BU06,611000,Internal Labor,6+6 Forecast,97799.2,Forecast model with updated business inputs
20250501,120201,BU06,611000,Internal Labor,9+3 Forecast,98765.75,Forecast model with updated business inputs
20250501,120201,BU06,611000,Internal Labor,Current Forecast,97591.64,Forecast model with updated business inputs
20250501,120201,BU06,613000,Software,3+9 Forecast,35450.25,Forecast model with updated business inputs
20250501,120201,BU06,613000,Software,6+6 Forecast,35613.09,Forecast model with updated business inputs
20250501,120201,BU06,613000,Software,9+3 Forecast,35831.78,Forecast model with updated business inputs
20250501,120201,BU06,613000,Software,Current Forecast,35822.97,Forecast model with updated business inputs
20250501,120201,BU06,613050,Cloud,3+9 Forecast,44618.57,Forecast model with updated business inputs
20250501,120201,BU06,613050,Cloud,6+6 Forecast,45442.62,Forecast model with updated business inputs
20250501,120201,BU06,613050,Cloud,9+3 Forecast,44496.07,Forecast model with updated business inputs
20250501,120201,BU06,613050,Cloud,Current Forecast,45138.65,Forecast model with updated business inputs
20250501,120201,BU06,612000,External Labor,3+9 Forecast,57558.51,Forecast model with updated business inputs
20250501,120201,BU06,612000,External Labor,6+6 Forecast,57465.79,Forecast model with updated business inputs
20250501,120201,BU06,612000,External Labor,9+3 Forecast,56995.09,Forecast model with updated business inputs
20250501,120201,BU06,612000,External Labor,Current Forecast,57051.94,Forecast model with updated business inputs
20250501,120201,BU06,614000,Professional Services,3+9 Forecast,19247.82,Forecast model with updated business inputs
20250501,120201,BU06,614000,Professional Services,6+6 Forecast,17758.46,Forecast model with updated business inputs
20250501,120201,BU06,614000,Professional Services,9+3 Forecast,18038.32,Forecast model with updated business inputs
20250501,120201,BU06,614000,Professional Services,Current Forecast,17390.4,Forecast model with updated business inputs
20250501,120201,BU06,612070,Hardware,3+9 Forecast,12365.33,Forecast model with updated business inputs
20250501,120201,BU06,612070,Hardware,6+6 Forecast,12070.67,Forecast model with updated business inputs
20250501,120201,BU06,612070,Hardware,9+3 Forecast,11997.36,Forecast model with updated business inputs
20250501,120201,BU06,612070,Hardware,Current Forecast,12253.15,Forecast model with updated business inputs
20250501,120201,BU06,615000,Telecom,3+9 Forecast,6982.07,Forecast model with updated business inputs
20250501,120201,BU06,615000,Telecom,6+6 Forecast,7140.57,Forecast model with updated business inputs
20250501,120201,BU06,615000,Telecom,9+3 Forecast,6983.65,Forecast model with updated business inputs
20250501,120201,BU06,615000,Telecom,Current Forecast,6926.22,Forecast model with updated business inputs
20250501,120201,BU06,616000,Training,3+9 Forecast,2168.82,Forecast model with updated business inputs
20250501,120201,BU06,616000,Training,6+6 Forecast,2184.75,Forecast model with updated business inputs
20250501,120201,BU06,616000,Training,9+3 Forecast,2191.53,Forecast model with updated business inputs
20250501,120201,BU06,616000,Training,Current Forecast,2159.4,Forecast model with updated business inputs
20250501,120201,BU06,617000,Travel,3+9 Forecast,1817.69,Forecast model with updated business inputs
20250501,120201,BU06,617000,Travel,6+6 Forecast,1679.08,Forecast model with updated business inputs
20250501,120201,BU06,617000,Travel,9+3 Forecast,1657.57,Forecast model with updated business inputs
20250501,120201,BU06,617000,Travel,Current Forecast,1647.66,Forecast model with updated business inputs
20250601,104001,BU03,611000,Internal Labor,3+9 Forecast,255940.71,Forecast model with updated business inputs
20250601,104001,BU03,611000,Internal Labor,6+6 Forecast,261306.3,Forecast model with updated business inputs
20250601,104001,BU03,611000,Internal Labor,9+3 Forecast,257826.73,Forecast model with updated business inputs
20250601,104001,BU03,611000,Internal Labor,Current Forecast,260028.03,Forecast model with updated business inputs
20250601,104001,BU03,613000,Software,3+9 Forecast,104305.97,Forecast model with updated business inputs
20250601,104001,BU03,613000,Software,6+6 Forecast,97690.57,Forecast model with updated business inputs
20250601,104001,BU03,613000,Software,9+3 Forecast,93450.05,Forecast model with updated business inputs
20250601,104001,BU03,613000,Software,Current Forecast,93466.26,Forecast model with updated business inputs
20250601,104001,BU03,613050,Cloud,3+9 Forecast,124727.01,Forecast model with updated business inputs
20250601,104001,BU03,613050,Cloud,6+6 Forecast,112194.36,Forecast model with updated business inputs
20250601,104001,BU03,613050,Cloud,9+3 Forecast,112059.25,Forecast model with updated business inputs
20250601,104001,BU03,613050,Cloud,Current Forecast,114756.9,Forecast model with updated business inputs
20250601,104001,BU03,612000,External Labor,3+9 Forecast,143028.42,Forecast model with updated business inputs
20250601,104001,BU03,612000,External Labor,6+6 Forecast,133071.53,Forecast model with updated business inputs
20250601,104001,BU03,612000,External Labor,9+3 Forecast,132115.47,Forecast model with updated business inputs
20250601,104001,BU03,612000,External Labor,Current Forecast,130095.41,Forecast model with updated business inputs
20250601,104001,BU03,614000,Professional Services,3+9 Forecast,45569.12,Forecast model with updated business inputs
20250601,104001,BU03,614000,Professional Services,6+6 Forecast,43977.46,Forecast model with updated business inputs
20250601,104001,BU03,614000,Professional Services,9+3 Forecast,43986.23,Forecast model with updated business inputs
20250601,104001,BU03,614000,Professional Services,Current Forecast,42631.72,Forecast model with updated business inputs
20250601,104001,BU03,612070,Hardware,3+9 Forecast,31217.69,Forecast model with updated business inputs
20250601,104001,BU03,612070,Hardware,6+6 Forecast,30432.09,Forecast model with updated business inputs
20250601,104001,BU03,612070,Hardware,9+3 Forecast,29991.37,Forecast model with updated business inputs
20250601,104001,BU03,612070,Hardware,Current Forecast,30540.05,Forecast model with updated business inputs
20250601,104001,BU03,615000,Telecom,3+9 Forecast,16050.28,Forecast model with updated business inputs
20250601,104001,BU03,615000,Telecom,6+6 Forecast,15531.28,Forecast model with updated business inputs
20250601,104001,BU03,615000,Telecom,9+3 Forecast,15926.31,Forecast model with updated business inputs
20250601,104001,BU03,615000,Telecom,Current Forecast,15347.83,Forecast model with updated business inputs
20250601,104001,BU03,616000,Training,3+9 Forecast,5907.52,Forecast model with updated business inputs
20250601,104001,BU03,616000,Training,6+6 Forecast,5616.14,Forecast model with updated business inputs
20250601,104001,BU03,616000,Training,9+3 Forecast,5723.04,Forecast model with updated business inputs
20250601,104001,BU03,616000,Training,Current Forecast,5541.64,Forecast model with updated business inputs
20250601,104001,BU03,617000,Travel,3+9 Forecast,3992.77,Forecast model with updated business inputs
20250601,104001,BU03,617000,Travel,6+6 Forecast,3765.02,Forecast model with updated business inputs
20250601,104001,BU03,617000,Travel,9+3 Forecast,3726.51,Forecast model with updated business inputs
20250601,104001,BU03,617000,Travel,Current Forecast,3699.08,Forecast model with updated business inputs
20250601,104002,BU03,611000,Internal Labor,3+9 Forecast,259545.08,Forecast model with updated business inputs
20250601,104002,BU03,611000,Internal Labor,6+6 Forecast,247237.97,Forecast model with updated business inputs
20250601,104002,BU03,611000,Internal Labor,9+3 Forecast,242943.77,Forecast model with updated business inputs
20250601,104002,BU03,611000,Internal Labor,Current Forecast,240340.3,Forecast model with updated business inputs
20250601,104002,BU03,613000,Software,3+9 Forecast,80365.63,Forecast model with updated business inputs
20250601,104002,BU03,613000,Software,6+6 Forecast,76308.94,Forecast model with updated business inputs
20250601,104002,BU03,613000,Software,9+3 Forecast,74765.01,Forecast model with updated business inputs
20250601,104002,BU03,613000,Software,Current Forecast,74723.27,Forecast model with updated business inputs
20250601,104002,BU03,613050,Cloud,3+9 Forecast,99563.59,Forecast model with updated business inputs
20250601,104002,BU03,613050,Cloud,6+6 Forecast,90221.52,Forecast model with updated business inputs
20250601,104002,BU03,613050,Cloud,9+3 Forecast,90059.63,Forecast model with updated business inputs
20250601,104002,BU03,613050,Cloud,Current Forecast,91713.78,Forecast model with updated business inputs
20250601,104002,BU03,612000,External Labor,3+9 Forecast,116057.31,Forecast model with updated business inputs
20250601,104002,BU03,612000,External Labor,6+6 Forecast,109552.08,Forecast model with updated business inputs
20250601,104002,BU03,612000,External Labor,9+3 Forecast,105845.45,Forecast model with updated business inputs
20250601,104002,BU03,612000,External Labor,Current Forecast,106972.51,Forecast model with updated business inputs
20250601,104002,BU03,614000,Professional Services,3+9 Forecast,44286.27,Forecast model with updated business inputs
20250601,104002,BU03,614000,Professional Services,6+6 Forecast,41696.7,Forecast model with updated business inputs
20250601,104002,BU03,614000,Professional Services,9+3 Forecast,42787.95,Forecast model with updated business inputs
20250601,104002,BU03,614000,Professional Services,Current Forecast,42411.45,Forecast model with updated business inputs
20250601,104002,BU03,612070,Hardware,3+9 Forecast,26853.69,Forecast model with updated business inputs
20250601,104002,BU03,612070,Hardware,6+6 Forecast,25355.05,Forecast model with updated business inputs
20250601,104002,BU03,612070,Hardware,9+3 Forecast,24535.04,Forecast model with updated business inputs
20250601,104002,BU03,612070,Hardware,Current Forecast,24649.28,Forecast model with updated business inputs
20250601,104002,BU03,615000,Telecom,3+9 Forecast,14567.15,Forecast model with updated business inputs
20250601,104002,BU03,615000,Telecom,6+6 Forecast,15248.81,Forecast model with updated business inputs
20250601,104002,BU03,615000,Telecom,9+3 Forecast,14810.29,Forecast model with updated business inputs
20250601,104002,BU03,615000,Telecom,Current Forecast,14758.02,Forecast model with updated business inputs
20250601,104002,BU03,616000,Training,3+9 Forecast,4410.05,Forecast model with updated business inputs
20250601,104002,BU03,616000,Training,6+6 Forecast,4349.86,Forecast model with updated business inputs
20250601,104002,BU03,616000,Training,9+3 Forecast,4307.34,Forecast model with updated business inputs
20250601,104002,BU03,616000,Training,Current Forecast,4350.01,Forecast model with updated business inputs
20250601,104002,BU03,617000,Travel,3+9 Forecast,3479.62,Forecast model with updated business inputs
20250601,104002,BU03,617000,Travel,6+6 Forecast,3460.43,Forecast model with updated business inputs
20250601,104002,BU03,617000,Travel,9+3 Forecast,3372.71,Forecast model with updated business inputs
20250601,104002,BU03,617000,Travel,Current Forecast,3349.76,Forecast model with updated business inputs
20250601,104003,BU03,611000,Internal Labor,3+9 Forecast,176668.88,Forecast model with updated business inputs
20250601,104003,BU03,611000,Internal Labor,6+6 Forecast,170248.29,Forecast model with updated business inputs
20250601,104003,BU03,611000,Internal Labor,9+3 Forecast,168907.93,Forecast model with updated business inputs
20250601,104003,BU03,611000,Internal Labor,Current Forecast,170767.57,Forecast model with updated business inputs
20250601,104003,BU03,613000,Software,3+9 Forecast,62306.07,Forecast model with updated business inputs
20250601,104003,BU03,613000,Software,6+6 Forecast,57638.51,Forecast model with updated business inputs
20250601,104003,BU03,613000,Software,9+3 Forecast,57370.09,Forecast model with updated business inputs
20250601,104003,BU03,613000,Software,Current Forecast,56406.63,Forecast model with updated business inputs
20250601,104003,BU03,613050,Cloud,3+9 Forecast,77175.81,Forecast model with updated business inputs
20250601,104003,BU03,613050,Cloud,6+6 Forecast,74241.29,Forecast model with updated business inputs
20250601,104003,BU03,613050,Cloud,9+3 Forecast,71939.2,Forecast model with updated business inputs
20250601,104003,BU03,613050,Cloud,Current Forecast,71304.68,Forecast model with updated business inputs
20250601,104003,BU03,612000,External Labor,3+9 Forecast,81355.62,Forecast model with updated business inputs
20250601,104003,BU03,612000,External Labor,6+6 Forecast,79673.82,Forecast model with updated business inputs
20250601,104003,BU03,612000,External Labor,9+3 Forecast,79769.36,Forecast model with updated business inputs
20250601,104003,BU03,612000,External Labor,Current Forecast,80514.76,Forecast model with updated business inputs
20250601,104003,BU03,614000,Professional Services,3+9 Forecast,27715.69,Forecast model with updated business inputs
20250601,104003,BU03,614000,Professional Services,6+6 Forecast,27620.34,Forecast model with updated business inputs
20250601,104003,BU03,614000,Professional Services,9+3 Forecast,27247.08,Forecast model with updated business inputs
20250601,104003,BU03,614000,Professional Services,Current Forecast,27366.84,Forecast model with updated business inputs
20250601,104003,BU03,612070,Hardware,3+9 Forecast,21661.54,Forecast model with updated business inputs
20250601,104003,BU03,612070,Hardware,6+6 Forecast,21710.55,Forecast model with updated business inputs
20250601,104003,BU03,612070,Hardware,9+3 Forecast,21285.75,Forecast model with updated business inputs
20250601,104003,BU03,612070,Hardware,Current Forecast,20814.24,Forecast model with updated business inputs
20250601,104003,BU03,615000,Telecom,3+9 Forecast,11349.98,Forecast model with updated business inputs
20250601,104003,BU03,615000,Telecom,6+6 Forecast,11069.97,Forecast model with updated business inputs
20250601,104003,BU03,615000,Telecom,9+3 Forecast,10807.18,Forecast model with updated business inputs
20250601,104003,BU03,615000,Telecom,Current Forecast,10672.3,Forecast model with updated business inputs
20250601,104003,BU03,616000,Training,3+9 Forecast,3353.9,Forecast model with updated business inputs
20250601,104003,BU03,616000,Training,6+6 Forecast,3105.25,Forecast model with updated business inputs
20250601,104003,BU03,616000,Training,9+3 Forecast,3127.41,Forecast model with updated business inputs
20250601,104003,BU03,616000,Training,Current Forecast,3091.76,Forecast model with updated business inputs
20250601,104003,BU03,617000,Travel,3+9 Forecast,2651.08,Forecast model with updated business inputs
20250601,104003,BU03,617000,Travel,6+6 Forecast,2454.46,Forecast model with updated business inputs
