transaction_id,date_key,transaction_date,cost_center_key,business_unit_key,gl_account_key,vendor_key,project_key,scenario,amount,notes
TXN0008891,20260701,2026-07-01,110101,BU05,616000,,,Actual,4504.01,Normal monthly spend
TXN0008892,20260701,2026-07-01,110101,BU05,617000,,,Actual,2952.88,Normal monthly spend
TXN0008893,20260701,2026-07-01,110102,BU05,611000,,,Actual,151560.96,Normal monthly spend
TXN0008894,20260701,2026-07-01,110102,BU05,613000,,,Actual,55373.65,Normal monthly spend
TXN0008895,20260701,2026-07-01,110102,BU05,613050,,,Actual,79063.9,Normal monthly spend
TXN0008896,20260701,2026-07-01,110102,BU05,612000,,,Actual,81822.52,Normal monthly spend
TXN0008897,20260701,2026-07-01,110102,BU05,614000,,,Actual,29522.31,Normal monthly spend
TXN0008898,20260701,2026-07-01,110102,BU05,612070,,,Actual,18701.4,Normal monthly spend
TXN0008899,20260701,2026-07-01,110102,BU05,615000,,,Actual,10726.41,Normal monthly spend
TXN0008900,20260701,2026-07-01,110102,BU05,616000,,,Actual,2713.78,Normal monthly spend
TXN0008901,20260701,2026-07-01,110102,BU05,617000,,,Actual,2155.11,Normal monthly spend
TXN0008902,20260701,2026-07-01,120201,BU06,611000,,,Actual,106538.94,Normal monthly spend
TXN0008903,20260701,2026-07-01,120201,BU06,613000,,,Actual,29035.8,Normal monthly spend
TXN0008904,20260701,2026-07-01,120201,BU06,613050,,,Actual,55659.04,Normal monthly spend
TXN0008905,20260701,2026-07-01,120201,BU06,612000,,,Actual,55037.09,Normal monthly spend
TXN0008906,20260701,2026-07-01,120201,BU06,614000,,,Actual,16495.88,Normal monthly spend
TXN0008907,20260701,2026-07-01,120201,BU06,612070,,,Actual,11268.47,Normal monthly spend
TXN0008908,20260701,2026-07-01,120201,BU06,615000,,,Actual,7854.31,Normal monthly spend
TXN0008909,20260701,2026-07-01,120201,BU06,616000,,,Actual,2405.15,Normal monthly spend
TXN0008910,20260701,2026-07-01,120201,BU06,617000,,,Actual,1651.06,Normal monthly spend
TXN0008911,20260801,2026-08-01,104001,BU03,611000,,,Actual,262548.82,Normal monthly spend
TXN0008912,20260801,2026-08-01,104001,BU03,613000,,,Actual,89965.44,Normal monthly spend
TXN0008913,20260801,2026-08-01,104001,BU03,613050,,,Actual,130255.84,Normal monthly spend
TXN0008914,20260801,2026-08-01,104001,BU03,612000,,,Actual,156241.53,Normal monthly spend
TXN0008915,20260801,2026-08-01,104001,BU03,614000,,,Actual,55329.43,Normal monthly spend
TXN0008916,20260801,2026-08-01,104001,BU03,612070,,,Actual,28615.79,Normal monthly spend
TXN0008917,20260801,2026-08-01,104001,BU03,615000,,,Actual,16719.69,Normal monthly spend
TXN0008918,20260801,2026-08-01,104001,BU03,616000,,,Actual,5209.1,Normal monthly spend
TXN0008919,20260801,2026-08-01,104001,BU03,617000,,,Actual,3609.85,Normal monthly spend
TXN0008920,20260801,2026-08-01,104002,BU03,611000,,,Actual,221669.06,Normal monthly spend
TXN0008921,20260801,2026-08-01,104002,BU03,613000,,,Actual,65642.81,Normal monthly spend
TXN0008922,20260801,2026-08-01,104002,BU03,613050,,,Actual,127812.5,Normal monthly spend
TXN0008923,20260801,2026-08-01,104002,BU03,612000,,,Actual,104062.39,Normal monthly spend
TXN0008924,20260801,2026-08-01,104002,BU03,614000,,,Actual,35742.91,Normal monthly spend
TXN0008925,20260801,2026-08-01,104002,BU03,612070,,,Actual,22455.49,Normal monthly spend
TXN0008926,20260801,2026-08-01,104002,BU03,615000,,,Actual,15033.89,Normal monthly spend
TXN0008927,20260801,2026-08-01,104002,BU03,616000,,,Actual,4125.46,Normal monthly spend
TXN0008928,20260801,2026-08-01,104002,BU03,617000,,,Actual,2718.14,Normal monthly spend
TXN0008929,20260801,2026-08-01,104003,BU03,611000,,,Actual,196351.51,Normal monthly spend
TXN0008930,20260801,2026-08-01,104003,BU03,613000,,,Actual,63291.1,Normal monthly spend
TXN0008931,20260801,2026-08-01,104003,BU03,613050,,,Actual,101427.13,Normal monthly spend
TXN0008932,20260801,2026-08-01,104003,BU03,612000,,,Actual,73050.81,Normal monthly spend
TXN0008933,20260801,2026-08-01,104003,BU03,614000,,,Actual,23983.96,Normal monthly spend
TXN0008934,20260801,2026-08-01,104003,BU03,612070,,,Actual,21277.02,Normal monthly spend
TXN0008935,20260801,2026-08-01,104003,BU03,615000,,,Actual,11459.8,Normal monthly spend
TXN0008936,20260801,2026-08-01,104003,BU03,616000,,,Actual,2694.33,Normal monthly spend
TXN0008937,20260801,2026-08-01,104003,BU03,617000,,,Actual,2626.45,Normal monthly spend
TXN0008938,20260801,2026-08-01,104005,BU03,611000,,,Actual,77969.15,Normal monthly spend
TXN0008939,20260801,2026-08-01,104005,BU03,613000,,,Actual,34539.34,Normal monthly spend
TXN0008940,20260801,2026-08-01,104005,BU03,613050,,,Actual,45435.88,Normal monthly spend
TXN0008941,20260801,2026-08-01,104005,BU03,612000,,,Actual,52843.29,Normal monthly spend
TXN0008942,20260801,2026-08-01,104005,BU03,614000,,,Actual,17334.27,Normal monthly spend
TXN0008943,20260801,2026-08-01,104005,BU03,612070,,,Actual,11546.92,Normal monthly spend
TXN0008944,20260801,2026-08-01,104005,BU03,615000,,,Actual,7410.64,Normal monthly spend
TXN0008945,20260801,2026-08-01,104005,BU03,616000,,,Actual,1862.49,Normal monthly spend
TXN0008946,20260801,2026-08-01,104005,BU03,617000,,,Actual,1226.36,Normal monthly spend
TXN0008947,20260801,2026-08-01,104017,BU02,611000,,,Actual,163094.72,Normal monthly spend
TXN0008948,20260801,2026-08-01,104017,BU02,613000,,,Actual,51352.11,Normal monthly spend
TXN0008949,20260801,2026-08-01,104017,BU02,613050,,,Actual,79825.39,Normal monthly spend
TXN0008950,20260801,2026-08-01,104017,BU02,612000,,,Actual,75597.28,Normal monthly spend
TXN0008951,20260801,2026-08-01,104017,BU02,614000,,,Actual,29743.06,Normal monthly spend
TXN0008952,20260801,2026-08-01,104017,BU02,612070,,,Actual,19593.22,Normal monthly spend
TXN0008953,20260801,2026-08-01,104017,BU02,615000,,,Actual,9198.2,Normal monthly spend
TXN0008954,20260801,2026-08-01,104017,BU02,616000,,,Actual,2653.85,Normal monthly spend
TXN0008955,20260801,2026-08-01,104017,BU02,617000,,,Actual,2452.88,Normal monthly spend
TXN0008956,20260801,2026-08-01,104018,BU06,611000,,,Actual,135627.77,Normal monthly spend
TXN0008957,20260801,2026-08-01,104018,BU06,613000,,,Actual,54906.72,Normal monthly spend
TXN0008958,20260801,2026-08-01,104018,BU06,613050,,,Actual,77268.28,Cloud consumption growth above plan
TXN0008959,20260801,2026-08-01,104018,BU06,612000,,,Actual,83920.47,Normal monthly spend
TXN0008960,20260801,2026-08-01,104018,BU06,614000,,,Actual,28951.78,Normal monthly spend
TXN0008961,20260801,2026-08-01,104018,BU06,612070,,,Actual,19049.7,Normal monthly spend
TXN0008962,20260801,2026-08-01,104018,BU06,615000,,,Actual,11016.09,Normal monthly spend
TXN0008963,20260801,2026-08-01,104018,BU06,616000,,,Actual,2901.8,Normal monthly spend
TXN0008964,20260801,2026-08-01,104018,BU06,617000,,,Actual,2395.38,Normal monthly spend
TXN0008965,20260801,2026-08-01,104019,BU03,611000,,,Actual,188088.08,Normal monthly spend
TXN0008966,20260801,2026-08-01,104019,BU03,613000,,,Actual,49909.99,Normal monthly spend
TXN0008967,20260801,2026-08-01,104019,BU03,613050,,,Actual,78348.43,Normal monthly spend
TXN0008968,20260801,2026-08-01,104019,BU03,612000,,,Actual,90096.93,Normal monthly spend
TXN0008969,20260801,2026-08-01,104019,BU03,614000,,,Actual,26072.37,Normal monthly spend
TXN0008970,20260801,2026-08-01,104019,BU03,612070,,,Actual,18078.34,Normal monthly spend
TXN0008971,20260801,2026-08-01,104019,BU03,615000,,,Actual,10630.16,Normal monthly spend
TXN0008972,20260801,2026-08-01,104019,BU03,616000,,,Actual,3349.93,Normal monthly spend
TXN0008973,20260801,2026-08-01,104019,BU03,617000,,,Actual,2532.07,Normal monthly spend
TXN0008974,20260801,2026-08-01,104022,BU03,611000,,,Actual,191740.27,Normal monthly spend
TXN0008975,20260801,2026-08-01,104022,BU03,613000,,,Actual,57413.08,Normal monthly spend
TXN0008976,20260801,2026-08-01,104022,BU03,613050,,,Actual,104949.51,Normal monthly spend
TXN0008977,20260801,2026-08-01,104022,BU03,612000,,,Actual,122097.93,Normal monthly spend
TXN0008978,20260801,2026-08-01,104022,BU03,614000,,,Actual,34483.58,Normal monthly spend
TXN0008979,20260801,2026-08-01,104022,BU03,612070,,,Actual,23759.96,Normal monthly spend
TXN0008980,20260801,2026-08-01,104022,BU03,615000,,,Actual,13255.32,Normal monthly spend
TXN0008981,20260801,2026-08-01,104022,BU03,616000,,,Actual,3550.82,Normal monthly spend
TXN0008982,20260801,2026-08-01,104022,BU03,617000,,,Actual,3113.34,Normal monthly spend
TXN0008983,20260801,2026-08-01,104023,BU02,611000,,,Actual,186867.37,Normal monthly spend
TXN0008984,20260801,2026-08-01,104023,BU02,613000,,,Actual,71381.76,Normal monthly spend
TXN0008985,20260801,2026-08-01,104023,BU02,613050,,,Actual,104561.55,Cloud consumption growth above plan
TXN0008986,20260801,2026-08-01,104023,BU02,612000,,,Actual,125945.7,Contractor ramp-up and managed service timing
TXN0008987,20260801,2026-08-01,104023,BU02,614000,,,Actual,41108.87,Normal monthly spend
TXN0008988,20260801,2026-08-01,104023,BU02,612070,,,Actual,23142.04,Normal monthly spend
TXN0008989,20260801,2026-08-01,104023,BU02,615000,,,Actual,14573.16,Normal monthly spend
TXN0008990,20260801,2026-08-01,104023,BU02,616000,,,Actual,4177.86,Normal monthly spend
TXN0008991,20260801,2026-08-01,104023,BU02,617000,,,Actual,2925.59,Normal monthly spend
TXN0008992,20260801,2026-08-01,104026,BU01,611000,,,Actual,205239.04,Normal monthly spend
TXN0008993,20260801,2026-08-01,104026,BU01,613000,,,Actual,67486.77,Normal monthly spend
TXN0008994,20260801,2026-08-01,104026,BU01,613050,,,Actual,116231.51,Normal monthly spend
TXN0008995,20260801,2026-08-01,104026,BU01,612000,,,Actual,139762.68,Contractor ramp-up and managed service timing
TXN0008996,20260801,2026-08-01,104026,BU01,614000,,,Actual,38035.73,Normal monthly spend
TXN0008997,20260801,2026-08-01,104026,BU01,612070,,,Actual,30041.2,Normal monthly spend
TXN0008998,20260801,2026-08-01,104026,BU01,615000,,,Actual,13342.25,Normal monthly spend
TXN0008999,20260801,2026-08-01,104026,BU01,616000,,,Actual,5161.87,Normal monthly spend
TXN0009000,20260801,2026-08-01,104026,BU01,617000,,,Actual,3550.69,Normal monthly spend
TXN0009001,20260801,2026-08-01,104027,BU02,611000,,,Actual,211056.68,Normal monthly spend
TXN0009002,20260801,2026-08-01,104027,BU02,613000,,,Actual,89110.43,Normal monthly spend
TXN0009003,20260801,2026-08-01,104027,BU02,613050,,,Actual,174687.56,Cloud consumption growth above plan
TXN0009004,20260801,2026-08-01,104027,BU02,612000,,,Actual,150173.81,Normal monthly spend
TXN0009005,20260801,2026-08-01,104027,BU02,614000,,,Actual,53392.5,Normal monthly spend
TXN0009006,20260801,2026-08-01,104027,BU02,612070,,,Actual,35882.66,Normal monthly spend
TXN0009007,20260801,2026-08-01,104027,BU02,615000,,,Actual,18120.8,Normal monthly spend
TXN0009008,20260801,2026-08-01,104027,BU02,616000,,,Actual,5472.28,Normal monthly spend
TXN0009009,20260801,2026-08-01,104027,BU02,617000,,,Actual,3802.34,Normal monthly spend
TXN0009010,20260801,2026-08-01,104028,BU03,611000,,,Actual,282165.98,Normal monthly spend
TXN0009011,20260801,2026-08-01,104028,BU03,613000,,,Actual,72634.37,Normal monthly spend
TXN0009012,20260801,2026-08-01,104028,BU03,613050,,,Actual,121268.94,Normal monthly spend
TXN0009013,20260801,2026-08-01,104028,BU03,612000,,,Actual,132371.66,Normal monthly spend
TXN0009014,20260801,2026-08-01,104028,BU03,614000,,,Actual,48557.23,Normal monthly spend
TXN0009015,20260801,2026-08-01,104028,BU03,612070,,,Actual,30074.13,Normal monthly spend
TXN0009016,20260801,2026-08-01,104028,BU03,615000,,,Actual,13541.92,Normal monthly spend
TXN0009017,20260801,2026-08-01,104028,BU03,616000,,,Actual,5189.87,Normal monthly spend
TXN0009018,20260801,2026-08-01,104028,BU03,617000,,,Actual,4374.33,Normal monthly spend
TXN0009019,20260801,2026-08-01,104034,BU03,611000,,,Actual,154934.3,Normal monthly spend
TXN0009020,20260801,2026-08-01,104034,BU03,613000,,,Actual,50420.59,Normal monthly spend
TXN0009021,20260801,2026-08-01,104034,BU03,613050,,,Actual,80586.3,Normal monthly spend
TXN0009022,20260801,2026-08-01,104034,BU03,612000,,,Actual,83255.94,Normal monthly spend
TXN0009023,20260801,2026-08-01,104034,BU03,614000,,,Actual,27081.22,Normal monthly spend
TXN0009024,20260801,2026-08-01,104034,BU03,612070,,,Actual,16552.65,Normal monthly spend
TXN0009025,20260801,2026-08-01,104034,BU03,615000,,,Actual,10281.4,Normal monthly spend
TXN0009026,20260801,2026-08-01,104034,BU03,616000,,,Actual,2430.51,Normal monthly spend
TXN0009027,20260801,2026-08-01,104034,BU03,617000,,,Actual,2036.97,Normal monthly spend
TXN0009028,20260801,2026-08-01,109003,BU04,611000,,,Actual,247186.48,Normal monthly spend
TXN0009029,20260801,2026-08-01,109003,BU04,613000,,,Actual,87876.94,Normal monthly spend
TXN0009030,20260801,2026-08-01,109003,BU04,613050,,,Actual,108318.44,Normal monthly spend
TXN0009031,20260801,2026-08-01,109003,BU04,612000,,,Actual,120925.86,Contractor ramp-up and managed service timing
TXN0009032,20260801,2026-08-01,109003,BU04,614000,,,Actual,38716.19,Normal monthly spend
TXN0009033,20260801,2026-08-01,109003,BU04,612070,,,Actual,28650.31,Normal monthly spend
TXN0009034,20260801,2026-08-01,109003,BU04,615000,,,Actual,13085.9,Normal monthly spend
TXN0009035,20260801,2026-08-01,109003,BU04,616000,,,Actual,4447.93,Normal monthly spend
TXN0009036,20260801,2026-08-01,109003,BU04,617000,,,Actual,3263.73,Normal monthly spend
TXN0009037,20260801,2026-08-01,109004,BU04,611000,,,Actual,282838.13,Normal monthly spend
TXN0009038,20260801,2026-08-01,109004,BU04,613000,,,Actual,95510.57,Normal monthly spend
TXN0009039,20260801,2026-08-01,109004,BU04,613050,,,Actual,133974.94,Normal monthly spend
TXN0009040,20260801,2026-08-01,109004,BU04,612000,,,Actual,123387.71,Normal monthly spend
TXN0009041,20260801,2026-08-01,109004,BU04,614000,,,Actual,55265.93,Normal monthly spend
TXN0009042,20260801,2026-08-01,109004,BU04,612070,,,Actual,28942.95,Normal monthly spend
TXN0009043,20260801,2026-08-01,109004,BU04,615000,,,Actual,16575.36,Normal monthly spend
TXN0009044,20260801,2026-08-01,109004,BU04,616000,,,Actual,5256.63,Normal monthly spend
TXN0009045,20260801,2026-08-01,109004,BU04,617000,,,Actual,3755.76,Normal monthly spend
TXN0009046,20260801,2026-08-01,110101,BU05,611000,,,Actual,278804.41,Normal monthly spend
TXN0009047,20260801,2026-08-01,110101,BU05,613000,,,Actual,60636.6,Normal monthly spend
TXN0009048,20260801,2026-08-01,110101,BU05,613050,,,Actual,131678.87,Normal monthly spend
TXN0009049,20260801,2026-08-01,110101,BU05,612000,,,Actual,111520.42,Normal monthly spend
TXN0009050,20260801,2026-08-01,110101,BU05,614000,,,Actual,45609.75,Normal monthly spend
TXN0009051,20260801,2026-08-01,110101,BU05,612070,,,Actual,24950.01,Normal monthly spend
TXN0009052,20260801,2026-08-01,110101,BU05,615000,,,Actual,15138.29,Normal monthly spend
TXN0009053,20260801,2026-08-01,110101,BU05,616000,,,Actual,4477.74,Normal monthly spend
TXN0009054,20260801,2026-08-01,110101,BU05,617000,,,Actual,2985.43,Normal monthly spend
TXN0009055,20260801,2026-08-01,110102,BU05,611000,,,Actual,151529.9,Normal monthly spend
TXN0009056,20260801,2026-08-01,110102,BU05,613000,,,Actual,41934.07,Normal monthly spend
TXN0009057,20260801,2026-08-01,110102,BU05,613050,,,Actual,60402.79,Normal monthly spend
TXN0009058,20260801,2026-08-01,110102,BU05,612000,,,Actual,73721.99,Normal monthly spend
TXN0009059,20260801,2026-08-01,110102,BU05,614000,,,Actual,23214.85,Normal monthly spend
TXN0009060,20260801,2026-08-01,110102,BU05,612070,,,Actual,19002.13,Normal monthly spend
TXN0009061,20260801,2026-08-01,110102,BU05,615000,,,Actual,8673.11,Normal monthly spend
TXN0009062,20260801,2026-08-01,110102,BU05,616000,,,Actual,2776.73,Normal monthly spend
TXN0009063,20260801,2026-08-01,110102,BU05,617000,,,Actual,1824.09,Normal monthly spend
TXN0009064,20260801,2026-08-01,120201,BU06,611000,,,Actual,105182.43,Normal monthly spend
TXN0009065,20260801,2026-08-01,120201,BU06,613000,,,Actual,33286.89,Normal monthly spend
TXN0009066,20260801,2026-08-01,120201,BU06,613050,,,Actual,55519.51,Normal monthly spend
TXN0009067,20260801,2026-08-01,120201,BU06,612000,,,Actual,45737.53,Normal monthly spend
TXN0009068,20260801,2026-08-01,120201,BU06,614000,,,Actual,15808.11,Normal monthly spend
TXN0009069,20260801,2026-08-01,120201,BU06,612070,,,Actual,12558.59,Normal monthly spend
TXN0009070,20260801,2026-08-01,120201,BU06,615000,,,Actual,6825.71,Normal monthly spend
TXN0009071,20260801,2026-08-01,120201,BU06,616000,,,Actual,1930.9,Normal monthly spend
TXN0009072,20260801,2026-08-01,120201,BU06,617000,,,Actual,1463.24,Normal monthly spend
TXN0009073,20260901,2026-09-01,104001,BU03,611000,,,Actual,214772.39,Normal monthly spend
TXN0009074,20260901,2026-09-01,104001,BU03,613000,,,Actual,90830.81,Normal monthly spend
TXN0009075,20260901,2026-09-01,104001,BU03,613050,,,Actual,121327.91,Normal monthly spend
TXN0009076,20260901,2026-09-01,104001,BU03,612000,,,Actual,123521.15,Normal monthly spend
TXN0009077,20260901,2026-09-01,104001,BU03,614000,,,Actual,64085.99,Quarter-end invoice timing spike
TXN0009078,20260901,2026-09-01,104001,BU03,612070,,,Actual,28051.88,Normal monthly spend
TXN0009079,20260901,2026-09-01,104001,BU03,615000,,,Actual,14041.01,Normal monthly spend
TXN0009080,20260901,2026-09-01,104001,BU03,616000,,,Actual,4839.49,Normal monthly spend
TXN0009081,20260901,2026-09-01,104001,BU03,617000,,,Actual,3066.59,Normal monthly spend
TXN0009082,20260901,2026-09-01,104002,BU03,611000,,,Actual,221224.68,Normal monthly spend
TXN0009083,20260901,2026-09-01,104002,BU03,613000,,,Actual,72311.28,Normal monthly spend
TXN0009084,20260901,2026-09-01,104002,BU03,613050,,,Actual,96897.03,Normal monthly spend
TXN0009085,20260901,2026-09-01,104002,BU03,612000,,,Actual,136253.72,Normal monthly spend
TXN0009086,20260901,2026-09-01,104002,BU03,614000,,,Actual,55945.18,Quarter-end invoice timing spike
TXN0009087,20260901,2026-09-01,104002,BU03,612070,,,Actual,27621.33,Normal monthly spend
TXN0009088,20260901,2026-09-01,104002,BU03,615000,,,Actual,11755.91,Normal monthly spend
TXN0009089,20260901,2026-09-01,104002,BU03,616000,,,Actual,4006.82,Normal monthly spend
TXN0009090,20260901,2026-09-01,104002,BU03,617000,,,Actual,3279.21,Normal monthly spend
TXN0009091,20260901,2026-09-01,104003,BU03,611000,,,Actual,169293.19,Normal monthly spend
TXN0009092,20260901,2026-09-01,104003,BU03,613000,,,Actual,64034.58,Normal monthly spend
TXN0009093,20260901,2026-09-01,104003,BU03,613050,,,Actual,82459.68,Normal monthly spend
TXN0009094,20260901,2026-09-01,104003,BU03,612000,,,Actual,84064.08,Normal monthly spend
TXN0009095,20260901,2026-09-01,104003,BU03,614000,,,Actual,43291.42,Quarter-end invoice timing spike
TXN0009096,20260901,2026-09-01,104003,BU03,612070,,,Actual,19321.6,Normal monthly spend
TXN0009097,20260901,2026-09-01,104003,BU03,615000,,,Actual,11582.84,Normal monthly spend
TXN0009098,20260901,2026-09-01,104003,BU03,616000,,,Actual,3279.43,Normal monthly spend
TXN0009099,20260901,2026-09-01,104003,BU03,617000,,,Actual,2584.98,Normal monthly spend
TXN0009100,20260901,2026-09-01,104005,BU03,611000,,,Actual,114431.91,Normal monthly spend
TXN0009101,20260901,2026-09-01,104005,BU03,613000,,,Actual,27887.51,Normal monthly spend
TXN0009102,20260901,2026-09-01,104005,BU03,613050,,,Actual,56146.27,Normal monthly spend
TXN0009103,20260901,2026-09-01,104005,BU03,612000,,,Actual,55068.85,Normal monthly spend
TXN0009104,20260901,2026-09-01,104005,BU03,614000,,,Actual,25070.41,Quarter-end invoice timing spike
TXN0009105,20260901,2026-09-01,104005,BU03,612070,,,Actual,9014.77,Normal monthly spend
TXN0009106,20260901,2026-09-01,104005,BU03,615000,,,Actual,5630.78,Normal monthly spend
TXN0009107,20260901,2026-09-01,104005,BU03,616000,,,Actual,1638.07,Normal monthly spend
TXN0009108,20260901,2026-09-01,104005,BU03,617000,,,Actual,1316.56,Normal monthly spend
TXN0009109,20260901,2026-09-01,104017,BU02,611000,,,Actual,149878.14,Normal monthly spend
TXN0009110,20260901,2026-09-01,104017,BU02,613000,,,Actual,58201.27,Normal monthly spend
TXN0009111,20260901,2026-09-01,104017,BU02,613050,,,Actual,92030.82,Normal monthly spend
TXN0009112,20260901,2026-09-01,104017,BU02,612000,,,Actual,88011.51,Normal monthly spend
TXN0009113,20260901,2026-09-01,104017,BU02,614000,,,Actual,43798.37,Quarter-end invoice timing spike
TXN0009114,20260901,2026-09-01,104017,BU02,612070,,,Actual,19824.39,Normal monthly spend
TXN0009115,20260901,2026-09-01,104017,BU02,615000,,,Actual,10202.66,Normal monthly spend
TXN0009116,20260901,2026-09-01,104017,BU02,616000,,,Actual,3113.73,Normal monthly spend
TXN0009117,20260901,2026-09-01,104017,BU02,617000,,,Actual,2105.76,Normal monthly spend
TXN0009118,20260901,2026-09-01,104018,BU06,611000,,,Actual,152652.86,Normal monthly spend
TXN0009119,20260901,2026-09-01,104018,BU06,613000,,,Actual,45436.94,Normal monthly spend
TXN0009120,20260901,2026-09-01,104018,BU06,613050,,,Actual,101903.2,Cloud consumption growth above plan
TXN0009121,20260901,2026-09-01,104018,BU06,612000,,,Actual,65092.48,Normal monthly spend
TXN0009122,20260901,2026-09-01,104018,BU06,614000,,,Actual,30237.86,Quarter-end invoice timing spike
TXN0009123,20260901,2026-09-01,104018,BU06,612070,,,Actual,17366.69,Normal monthly spend
TXN0009124,20260901,2026-09-01,104018,BU06,615000,,,Actual,11665.31,Normal monthly spend
TXN0009125,20260901,2026-09-01,104018,BU06,616000,,,Actual,2546.59,Normal monthly spend
TXN0009126,20260901,2026-09-01,104018,BU06,617000,,,Actual,2017.44,Normal monthly spend
TXN0009127,20260901,2026-09-01,104019,BU03,611000,,,Actual,171011.94,Normal monthly spend
TXN0009128,20260901,2026-09-01,104019,BU03,613000,,,Actual,48764.29,Normal monthly spend
TXN0009129,20260901,2026-09-01,104019,BU03,613050,,,Actual,102458.96,Normal monthly spend
TXN0009130,20260901,2026-09-01,104019,BU03,612000,,,Actual,82465.34,Normal monthly spend
TXN0009131,20260901,2026-09-01,104019,BU03,614000,,,Actual,42952.85,Quarter-end invoice timing spike
TXN0009132,20260901,2026-09-01,104019,BU03,612070,,,Actual,21976.32,Normal monthly spend
TXN0009133,20260901,2026-09-01,104019,BU03,615000,,,Actual,10750.89,Normal monthly spend
TXN0009134,20260901,2026-09-01,104019,BU03,616000,,,Actual,2999.88,Normal monthly spend
TXN0009135,20260901,2026-09-01,104019,BU03,617000,,,Actual,2341.58,Normal monthly spend
TXN0009136,20260901,2026-09-01,104022,BU03,611000,,,Actual,164161.14,Normal monthly spend
TXN0009137,20260901,2026-09-01,104022,BU03,613000,,,Actual,75008.38,Normal monthly spend
TXN0009138,20260901,2026-09-01,104022,BU03,613050,,,Actual,92545.04,Normal monthly spend
TXN0009139,20260901,2026-09-01,104022,BU03,612000,,,Actual,98589.11,Normal monthly spend
TXN0009140,20260901,2026-09-01,104022,BU03,614000,,,Actual,47472.83,Quarter-end invoice timing spike
TXN0009141,20260901,2026-09-01,104022,BU03,612070,,,Actual,27937.08,Normal monthly spend
TXN0009142,20260901,2026-09-01,104022,BU03,615000,,,Actual,13735.24,Normal monthly spend
TXN0009143,20260901,2026-09-01,104022,BU03,616000,,,Actual,3210.38,Normal monthly spend
TXN0009144,20260901,2026-09-01,104022,BU03,617000,,,Actual,2228.82,Normal monthly spend
TXN0009145,20260901,2026-09-01,104023,BU02,611000,,,Actual,211574.75,Normal monthly spend
TXN0009146,20260901,2026-09-01,104023,BU02,613000,,,Actual,66995.1,Normal monthly spend
TXN0009147,20260901,2026-09-01,104023,BU02,613050,,,Actual,105121.19,Cloud consumption growth above plan
TXN0009148,20260901,2026-09-01,104023,BU02,612000,,,Actual,155598.09,Contractor ramp-up and managed service timing
TXN0009149,20260901,2026-09-01,104023,BU02,614000,,,Actual,52903.35,Quarter-end invoice timing spike
TXN0009150,20260901,2026-09-01,104023,BU02,612070,,,Actual,21645.57,Normal monthly spend
TXN0009151,20260901,2026-09-01,104023,BU02,615000,,,Actual,10557.15,Normal monthly spend
TXN0009152,20260901,2026-09-01,104023,BU02,616000,,,Actual,3803.95,Normal monthly spend
TXN0009153,20260901,2026-09-01,104023,BU02,617000,,,Actual,3275.81,Normal monthly spend
TXN0009154,20260901,2026-09-01,104026,BU01,611000,,,Actual,214520.18,Normal monthly spend
TXN0009155,20260901,2026-09-01,104026,BU01,613000,,,Actual,71790.65,Normal monthly spend
TXN0009156,20260901,2026-09-01,104026,BU01,613050,,,Actual,104260.28,Normal monthly spend
TXN0009157,20260901,2026-09-01,104026,BU01,612000,,,Actual,125379.22,Contractor ramp-up and managed service timing
TXN0009158,20260901,2026-09-01,104026,BU01,614000,,,Actual,60891.39,Quarter-end invoice timing spike
TXN0009159,20260901,2026-09-01,104026,BU01,612070,,,Actual,24604.52,Normal monthly spend
TXN0009160,20260901,2026-09-01,104026,BU01,615000,,,Actual,11782.2,Normal monthly spend
TXN0009161,20260901,2026-09-01,104026,BU01,616000,,,Actual,4318.38,Normal monthly spend
TXN0009162,20260901,2026-09-01,104026,BU01,617000,,,Actual,2545.15,Normal monthly spend
TXN0009163,20260901,2026-09-01,104027,BU02,611000,,,Actual,283785.3,Normal monthly spend
TXN0009164,20260901,2026-09-01,104027,BU02,613000,,,Actual,72726.15,Normal monthly spend
TXN0009165,20260901,2026-09-01,104027,BU02,613050,,,Actual,207416.29,Cloud consumption growth above plan
TXN0009166,20260901,2026-09-01,104027,BU02,612000,,,Actual,154842.49,Normal monthly spend
TXN0009167,20260901,2026-09-01,104027,BU02,614000,,,Actual,76161.03,Quarter-end invoice timing spike
TXN0009168,20260901,2026-09-01,104027,BU02,612070,,,Actual,27973.97,Normal monthly spend
TXN0009169,20260901,2026-09-01,104027,BU02,615000,,,Actual,20048.73,Normal monthly spend
TXN0009170,20260901,2026-09-01,104027,BU02,616000,,,Actual,5917.06,Normal monthly spend
TXN0009171,20260901,2026-09-01,104027,BU02,617000,,,Actual,3749.96,Normal monthly spend
TXN0009172,20260901,2026-09-01,104028,BU03,611000,,,Actual,223379.61,Normal monthly spend
TXN0009173,20260901,2026-09-01,104028,BU03,613000,,,Actual,96904.56,Normal monthly spend
TXN0009174,20260901,2026-09-01,104028,BU03,613050,,,Actual,136023.87,Normal monthly spend
TXN0009175,20260901,2026-09-01,104028,BU03,612000,,,Actual,106609.13,Normal monthly spend
TXN0009176,20260901,2026-09-01,104028,BU03,614000,,,Actual,78862.18,Quarter-end invoice timing spike
TXN0009177,20260901,2026-09-01,104028,BU03,612070,,,Actual,25288.3,Normal monthly spend
TXN0009178,20260901,2026-09-01,104028,BU03,615000,,,Actual,15202.47,Normal monthly spend
