date_key,cost_center_key,business_unit_key,vendor_key,resource_name,role,hourly_rate,hours,amount,project_key,contract_end_date,risk_level
20240901,104003,BU03,VEN007,Contractor 915,QA Analyst,125,83,10375,PRJ010,2024-12-15,Low
20240901,104005,BU03,VEN014,Contractor 107,Cloud Engineer,125,126,15750,PRJ009,2024-12-28,Low
20240901,104005,BU03,VEN014,Contractor 346,Developer,165,157,25905,PRJ005,2024-12-28,High
20240901,104005,BU03,VEN006,Contractor 456,QA Analyst,165,111,18315,PRJ003,2024-12-15,High
20240901,104005,BU03,VEN007,Contractor 182,Developer,95,105,9975,PRJ002,2024-12-28,High
20240901,104017,BU02,VEN008,Contractor 861,QA Analyst,125,116,14500,PRJ003,2024-12-15,Low
20240901,104017,BU02,VEN009,Contractor 646,Developer,165,132,21780,PRJ007,2024-12-15,High
20240901,104017,BU02,VEN006,Contractor 897,Architect,125,143,17875,PRJ008,2024-12-28,High
20240901,104018,BU06,VEN008,Contractor 662,QA Analyst,165,112,18480,PRJ007,2024-11-15,Medium
20240901,104019,BU03,VEN014,Contractor 778,Cloud Engineer,165,137,22605,PRJ004,2024-12-15,High
20240901,104019,BU03,VEN006,Contractor 625,Scrum Master,125,105,13125,PRJ004,2024-12-15,Low
20240901,104022,BU03,VEN007,Contractor 495,Developer,125,167,20875,PRJ002,2024-12-15,High
20240901,104022,BU03,VEN009,Contractor 200,Architect,145,81,11745,PRJ008,2024-11-28,High
20240901,104023,BU02,VEN008,Contractor 160,Cloud Engineer,165,121,19965,PRJ009,2024-12-15,Low
20240901,104023,BU02,VEN008,Contractor 573,RTE,165,114,18810,PRJ010,2024-12-15,Medium
20240901,104023,BU02,VEN007,Contractor 508,Cloud Engineer,145,86,12470,PRJ003,2024-12-28,Low
20240901,104026,BU01,VEN007,Contractor 919,Architect,85,163,13855,PRJ009,2024-12-28,High
20240901,104027,BU02,VEN009,Contractor 307,Developer,110,151,16610,PRJ001,2024-12-15,Low
20240901,104027,BU02,VEN006,Contractor 818,Architect,145,80,11600,PRJ003,2024-12-15,Low
20240901,109003,BU04,VEN014,Contractor 919,RTE,85,162,13770,PRJ008,2024-12-28,Medium
20240901,110101,BU05,VEN014,Contractor 213,Architect,85,107,9095,PRJ007,2024-12-28,Low
20240901,110101,BU05,VEN008,Contractor 286,RTE,110,112,12320,PRJ005,2024-12-28,High
20240901,110101,BU05,VEN009,Contractor 691,Cloud Engineer,165,142,23430,PRJ008,2024-12-28,Low
20240901,110101,BU05,VEN007,Contractor 872,QA Analyst,145,174,25230,PRJ005,2024-12-28,High
20240901,110102,BU05,VEN014,Contractor 320,Architect,95,83,7885,PRJ001,2024-12-15,Medium
20240901,110102,BU05,VEN007,Contractor 542,Scrum Master,95,109,10355,PRJ010,2024-12-15,Medium
20241001,104002,BU03,VEN006,Contractor 285,Architect,95,166,15770,PRJ001,2024-12-15,Medium
20241001,104002,BU03,VEN008,Contractor 475,Developer,110,84,9240,PRJ006,2024-12-28,High
20241001,104002,BU03,VEN007,Contractor 875,Developer,145,110,15950,PRJ009,2024-12-15,High
20241001,104002,BU03,VEN009,Contractor 593,Scrum Master,165,149,24585,PRJ004,2024-12-28,Medium
20241001,104005,BU03,VEN014,Contractor 672,Developer,85,119,10115,PRJ005,2024-12-15,Low
20241001,104018,BU06,VEN008,Contractor 710,Developer,110,176,19360,PRJ003,2024-12-28,High
20241001,104018,BU06,VEN014,Contractor 802,Cloud Engineer,85,108,9180,PRJ005,2024-12-15,High
20241001,104023,BU02,VEN009,Contractor 220,Cloud Engineer,85,157,13345,PRJ006,2024-12-15,Low
20241001,104023,BU02,VEN009,Contractor 402,QA Analyst,110,140,15400,PRJ003,2024-12-28,Medium
20241001,104023,BU02,VEN009,Contractor 875,RTE,165,115,18975,PRJ002,2024-12-28,Medium
20241001,104023,BU02,VEN008,Contractor 365,Developer,165,122,20130,PRJ008,2024-12-28,Low
20241001,104026,BU01,VEN014,Contractor 750,Scrum Master,145,169,24505,PRJ002,2024-12-28,Medium
20241001,104026,BU01,VEN007,Contractor 595,QA Analyst,165,99,16335,PRJ002,2024-12-28,Medium
20241001,104027,BU02,VEN009,Contractor 283,Architect,125,174,21750,PRJ002,2024-12-28,Low
20241001,104027,BU02,VEN006,Contractor 185,Scrum Master,125,85,10625,PRJ001,2024-12-15,Low
20241001,104027,BU02,VEN006,Contractor 354,Architect,110,146,16060,PRJ001,2024-12-28,Low
20241001,104027,BU02,VEN006,Contractor 998,Scrum Master,125,147,18375,PRJ007,2024-12-28,Low
20241001,104034,BU03,VEN008,Contractor 115,Developer,95,133,12635,PRJ005,2024-12-15,Low
20241001,104034,BU03,VEN006,Contractor 747,Scrum Master,125,162,20250,PRJ005,2024-12-28,Medium
20241001,104034,BU03,VEN014,Contractor 994,Architect,95,150,14250,PRJ001,2024-12-15,Low
20241001,104034,BU03,VEN009,Contractor 120,QA Analyst,145,165,23925,PRJ001,2024-12-15,Medium
20241001,109003,BU04,VEN014,Contractor 887,Cloud Engineer,165,92,15180,PRJ007,2024-12-15,Low
20241001,109003,BU04,VEN008,Contractor 829,RTE,95,104,9880,PRJ003,2024-12-28,Medium
20241001,109003,BU04,VEN009,Contractor 924,Architect,85,85,7225,PRJ007,2024-12-28,Low
20241001,109004,BU04,VEN008,Contractor 413,Scrum Master,125,174,21750,PRJ010,2024-12-28,Low
20241001,109004,BU04,VEN007,Contractor 375,RTE,145,117,16965,PRJ007,2024-12-28,High
20241001,110101,BU05,VEN008,Contractor 908,QA Analyst,165,163,26895,PRJ004,2024-12-28,Low
20241001,110101,BU05,VEN008,Contractor 708,Developer,110,107,11770,PRJ009,2024-12-28,High
20241001,110101,BU05,VEN009,Contractor 933,Developer,145,163,23635,PRJ009,2024-12-28,High
20241101,104003,BU03,VEN014,Contractor 956,Scrum Master,145,89,12905,PRJ004,2024-12-15,Low
20241101,104003,BU03,VEN006,Contractor 495,Scrum Master,95,136,12920,PRJ010,2024-12-28,High
20241101,104003,BU03,VEN006,Contractor 892,Scrum Master,110,93,10230,PRJ001,2024-12-15,Low
20241101,104018,BU06,VEN006,Contractor 589,Scrum Master,165,90,14850,PRJ010,2024-12-28,Medium
20241101,104018,BU06,VEN009,Contractor 880,Scrum Master,95,81,7695,PRJ001,2024-12-15,Medium
20241101,104019,BU03,VEN006,Contractor 463,Developer,145,166,24070,PRJ002,2024-12-28,Low
20241101,104019,BU03,VEN007,Contractor 418,Architect,165,134,22110,PRJ006,2024-12-15,Low
20241101,104019,BU03,VEN008,Contractor 759,Developer,95,167,15865,PRJ010,2024-12-15,High
20241101,104019,BU03,VEN014,Contractor 684,QA Analyst,95,121,11495,PRJ009,2024-12-28,High
20241101,104022,BU03,VEN007,Contractor 300,RTE,125,85,10625,PRJ008,2024-12-15,High
20241101,104022,BU03,VEN006,Contractor 202,Architect,110,101,11110,PRJ008,2024-12-28,Medium
20241101,104022,BU03,VEN014,Contractor 325,QA Analyst,110,151,16610,PRJ003,2024-12-28,High
20241101,104023,BU02,VEN006,Contractor 431,RTE,85,170,14450,PRJ007,2024-12-28,Medium
20241101,104023,BU02,VEN007,Contractor 729,Scrum Master,165,170,28050,PRJ005,2024-12-28,Medium
20241101,104023,BU02,VEN006,Contractor 789,Developer,95,152,14440,PRJ010,2024-12-28,Low
20241101,104023,BU02,VEN008,Contractor 769,Architect,110,100,11000,PRJ001,2024-12-15,Medium
20241101,104026,BU01,VEN007,Contractor 151,RTE,110,123,13530,PRJ004,2024-12-15,Low
20241101,104026,BU01,VEN014,Contractor 836,Developer,165,112,18480,PRJ002,2024-12-28,High
20241101,104026,BU01,VEN014,Contractor 734,QA Analyst,110,143,15730,PRJ008,2024-12-28,Medium
20241101,104026,BU01,VEN006,Contractor 740,RTE,95,124,11780,PRJ009,2024-12-28,Low
20241101,109003,BU04,VEN006,Contractor 170,Cloud Engineer,165,86,14190,PRJ009,2024-12-28,Low
20241101,109003,BU04,VEN008,Contractor 825,Developer,85,130,11050,PRJ006,2024-12-28,Low
20241101,109004,BU04,VEN014,Contractor 764,RTE,165,135,22275,PRJ008,2024-12-28,Low
20241101,110101,BU05,VEN009,Contractor 948,Scrum Master,145,88,12760,PRJ010,2024-12-15,Medium
20241101,110101,BU05,VEN009,Contractor 179,Architect,125,122,15250,PRJ001,2024-12-28,High
20241101,110101,BU05,VEN009,Contractor 490,Developer,85,107,9095,PRJ009,2024-12-15,Low
20241101,110101,BU05,VEN007,Contractor 232,RTE,85,104,8840,PRJ008,2024-12-28,High
20241101,110102,BU05,VEN008,Contractor 319,Developer,95,171,16245,PRJ006,2024-12-28,Low
20241101,110102,BU05,VEN014,Contractor 723,Developer,125,126,15750,PRJ004,2024-12-28,Medium
20241201,104001,BU03,VEN014,Contractor 250,Cloud Engineer,125,82,10250,PRJ005,2024-12-28,High
20241201,104001,BU03,VEN006,Contractor 417,Architect,165,107,17655,PRJ002,2024-12-15,High
20241201,104002,BU03,VEN009,Contractor 517,Architect,95,151,14345,PRJ002,2024-12-15,Medium
20241201,104002,BU03,VEN014,Contractor 735,RTE,85,101,8585,PRJ006,2024-12-28,Low
20241201,104003,BU03,VEN014,Contractor 833,Developer,110,85,9350,PRJ007,2024-12-28,Medium
20241201,104017,BU02,VEN009,Contractor 561,RTE,125,150,18750,PRJ003,2024-12-28,Medium
20241201,104017,BU02,VEN014,Contractor 393,Developer,165,143,23595,PRJ003,2024-12-15,Low
20241201,104017,BU02,VEN008,Contractor 262,Cloud Engineer,145,141,20445,PRJ005,2024-12-28,High
20241201,104017,BU02,VEN008,Contractor 717,Scrum Master,125,94,11750,PRJ001,2024-12-28,Medium
20241201,104018,BU06,VEN007,Contractor 324,Developer,145,163,23635,PRJ009,2024-12-28,Low
20241201,104018,BU06,VEN007,Contractor 338,Cloud Engineer,165,80,13200,PRJ009,2024-12-15,High
20241201,104023,BU02,VEN009,Contractor 687,Architect,165,174,28710,PRJ007,2024-12-28,Low
20241201,104023,BU02,VEN007,Contractor 690,Cloud Engineer,165,130,21450,PRJ001,2024-12-15,Low
20241201,104026,BU01,VEN006,Contractor 201,Scrum Master,95,157,14915,PRJ006,2024-12-15,High
20241201,104026,BU01,VEN008,Contractor 880,Architect,95,145,13775,PRJ005,2024-12-15,Medium
20241201,109003,BU04,VEN008,Contractor 464,Scrum Master,95,109,10355,PRJ005,2024-12-15,High
20241201,109003,BU04,VEN006,Contractor 671,RTE,145,174,25230,PRJ002,2024-12-15,Low
20241201,109003,BU04,VEN008,Contractor 405,QA Analyst,110,127,13970,PRJ001,2024-12-15,High
20241201,109003,BU04,VEN014,Contractor 503,Cloud Engineer,145,94,13630,PRJ002,2024-12-28,High
20241201,110101,BU05,VEN014,Contractor 143,Developer,125,146,18250,PRJ007,2024-12-15,Medium
20241201,110101,BU05,VEN007,Contractor 182,Scrum Master,145,99,14355,PRJ008,2024-12-28,Low
20250101,104003,BU03,VEN008,Contractor 661,Architect,95,95,9025,PRJ005,2025-04-15,Medium
20250101,104003,BU03,VEN008,Contractor 489,Architect,95,118,11210,PRJ008,2025-07-15,High
20250101,104005,BU03,VEN007,Contractor 390,RTE,85,106,9010,PRJ010,2025-09-28,High
20250101,104005,BU03,VEN009,Contractor 542,Cloud Engineer,165,149,24585,PRJ007,2025-08-15,High
20250101,104005,BU03,VEN008,Contractor 803,QA Analyst,95,87,8265,PRJ006,2025-07-15,Low
20250101,104005,BU03,VEN014,Contractor 139,Scrum Master,110,146,16060,PRJ001,2025-03-28,Low
20250101,104018,BU06,VEN014,Contractor 662,QA Analyst,85,122,10370,PRJ010,2025-08-15,High
20250101,104018,BU06,VEN014,Contractor 483,Cloud Engineer,125,88,11000,PRJ007,2025-04-28,High
20250101,104018,BU06,VEN008,Contractor 146,QA Analyst,145,167,24215,PRJ009,2025-05-15,Low
20250101,104018,BU06,VEN014,Contractor 560,Scrum Master,110,157,17270,PRJ009,2025-08-28,High
20250101,104019,BU03,VEN008,Contractor 149,Architect,165,125,20625,PRJ002,2025-03-28,Medium
20250101,104019,BU03,VEN006,Contractor 651,Cloud Engineer,85,171,14535,PRJ005,2025-04-15,Medium
20250101,104022,BU03,VEN009,Contractor 937,Scrum Master,95,103,9785,PRJ004,2025-05-28,High
20250101,104022,BU03,VEN007,Contractor 302,Scrum Master,110,116,12760,PRJ009,2025-03-15,Medium
20250101,104022,BU03,VEN006,Contractor 764,RTE,95,111,10545,PRJ006,2025-09-15,Low
20250101,104022,BU03,VEN006,Contractor 553,Architect,165,143,23595,PRJ004,2025-07-28,Medium
20250101,104023,BU02,VEN006,Contractor 971,Cloud Engineer,125,134,16750,PRJ003,2025-05-28,High
20250101,104023,BU02,VEN009,Contractor 892,RTE,165,134,22110,PRJ005,2025-03-28,High
20250101,104023,BU02,VEN006,Contractor 279,Cloud Engineer,95,82,7790,PRJ002,2025-07-15,High
20250101,104026,BU01,VEN007,Contractor 495,Scrum Master,125,176,22000,PRJ005,2025-06-28,High
20250101,104026,BU01,VEN009,Contractor 335,Developer,125,146,18250,PRJ001,2025-09-15,Low
20250101,104026,BU01,VEN014,Contractor 154,Scrum Master,85,173,14705,PRJ004,2025-05-28,Medium
20250101,104026,BU01,VEN014,Contractor 231,Architect,145,144,20880,PRJ001,2025-07-28,Medium
20250101,104027,BU02,VEN008,Contractor 557,Developer,85,147,12495,PRJ006,2025-07-15,Medium
20250101,104028,BU03,VEN009,Contractor 891,Architect,95,130,12350,PRJ004,2025-03-15,High
20250101,104028,BU03,VEN009,Contractor 868,Architect,125,118,14750,PRJ001,2025-07-28,Medium
20250101,109003,BU04,VEN008,Contractor 794,Cloud Engineer,85,153,13005,PRJ001,2025-09-15,Low
20250101,109004,BU04,VEN009,Contractor 529,RTE,110,112,12320,PRJ007,2025-07-28,Medium
20250101,109004,BU04,VEN008,Contractor 148,RTE,165,92,15180,PRJ004,2025-09-28,Medium
20250101,110101,BU05,VEN007,Contractor 644,QA Analyst,95,131,12445,PRJ005,2025-06-15,Medium
20250101,110101,BU05,VEN009,Contractor 288,Developer,95,152,14440,PRJ005,2025-05-28,Medium
20250201,104018,BU06,VEN007,Contractor 353,Architect,145,126,18270,PRJ005,2025-04-15,Medium
20250201,104019,BU03,VEN014,Contractor 649,Developer,125,100,12500,PRJ006,2025-06-15,Low
20250201,104019,BU03,VEN014,Contractor 412,RTE,165,154,25410,PRJ001,2025-09-28,High
20250201,104019,BU03,VEN014,Contractor 533,Cloud Engineer,85,130,11050,PRJ008,2025-04-28,Low
20250201,104022,BU03,VEN008,Contractor 542,Scrum Master,125,83,10375,PRJ008,2025-06-15,Medium
20250201,104022,BU03,VEN009,Contractor 375,Architect,145,98,14210,PRJ005,2025-05-15,High
20250201,104023,BU02,VEN009,Contractor 708,Scrum Master,125,166,20750,PRJ010,2025-09-15,High
20250201,104023,BU02,VEN008,Contractor 248,Cloud Engineer,110,171,18810,PRJ003,2025-07-28,Low
20250201,104023,BU02,VEN007,Contractor 273,Scrum Master,125,84,10500,PRJ009,2025-09-15,High
20250201,104026,BU01,VEN014,Contractor 271,QA Analyst,125,158,19750,PRJ004,2025-08-28,Low
20250201,104026,BU01,VEN007,Contractor 896,QA Analyst,95,164,15580,PRJ006,2025-06-15,Low
20250201,104026,BU01,VEN009,Contractor 347,QA Analyst,110,120,13200,PRJ003,2025-09-28,Medium
20250201,104026,BU01,VEN009,Contractor 949,Developer,145,117,16965,PRJ006,2025-07-15,Medium
20250201,104034,BU03,VEN006,Contractor 810,Architect,110,129,14190,PRJ004,2025-08-28,Medium
20250201,109003,BU04,VEN007,Contractor 431,Architect,110,80,8800,PRJ007,2025-05-28,High
20250201,109003,BU04,VEN014,Contractor 648,Scrum Master,95,165,15675,PRJ008,2025-08-28,Low
20250201,109003,BU04,VEN009,Contractor 541,Scrum Master,145,104,15080,PRJ007,2025-07-15,Medium
20250201,109004,BU04,VEN014,Contractor 805,RTE,125,105,13125,PRJ009,2025-09-15,Medium
20250201,110101,BU05,VEN007,Contractor 981,RTE,165,146,24090,PRJ002,2025-08-28,High
20250201,110101,BU05,VEN009,Contractor 405,Cloud Engineer,95,175,16625,PRJ007,2025-09-15,High
20250201,110101,BU05,VEN006,Contractor 765,Architect,165,123,20295,PRJ002,2025-07-15,High
20250201,110102,BU05,VEN007,Contractor 721,RTE,95,100,9500,PRJ006,2025-05-28,Medium
20250201,110102,BU05,VEN014,Contractor 250,RTE,110,172,18920,PRJ009,2025-08-28,High
20250201,120201,BU06,VEN007,Contractor 631,RTE,95,168,15960,PRJ002,2025-09-28,Low
20250201,120201,BU06,VEN007,Contractor 486,Architect,125,87,10875,PRJ005,2025-08-28,Low
20250201,120201,BU06,VEN009,Contractor 501,RTE,125,165,20625,PRJ006,2025-04-15,High
20250201,120201,BU06,VEN009,Contractor 200,Scrum Master,165,80,13200,PRJ010,2025-09-28,High
20250301,104002,BU03,VEN014,Contractor 374,Architect,165,175,28875,PRJ009,2025-06-28,High
20250301,104005,BU03,VEN006,Contractor 871,QA Analyst,95,92,8740,PRJ008,2025-05-28,Low
20250301,104005,BU03,VEN006,Contractor 885,Scrum Master,145,174,25230,PRJ001,2025-06-15,Medium
20250301,104005,BU03,VEN014,Contractor 379,RTE,85,174,14790,PRJ009,2025-08-28,Medium
20250301,104017,BU02,VEN008,Contractor 545,Architect,165,133,21945,PRJ003,2025-11-28,Medium
20250301,104017,BU02,VEN007,Contractor 969,RTE,95,95,9025,PRJ006,2025-09-15,High
20250301,104018,BU06,VEN007,Contractor 271,Developer,145,126,18270,PRJ007,2025-07-15,Medium
20250301,104018,BU06,VEN006,Contractor 820,RTE,145,86,12470,PRJ001,2025-06-28,Low
20250301,104022,BU03,VEN007,Contractor 125,QA Analyst,165,133,21945,PRJ010,2025-11-15,Low
20250301,104023,BU02,VEN006,Contractor 733,Developer,165,129,21285,PRJ009,2025-06-15,Medium
20250301,104023,BU02,VEN007,Contractor 661,Scrum Master,145,170,24650,PRJ002,2025-05-28,Medium
20250301,104023,BU02,VEN006,Contractor 776,RTE,85,166,14110,PRJ008,2025-05-15,High
20250301,104026,BU01,VEN014,Contractor 509,QA Analyst,95,152,14440,PRJ001,2025-09-28,Medium
20250301,104026,BU01,VEN014,Contractor 460,RTE,145,131,18995,PRJ007,2025-06-15,Medium
20250301,109003,BU04,VEN009,Contractor 269,Scrum Master,95,131,12445,PRJ006,2025-06-15,High
20250301,110101,BU05,VEN014,Contractor 900,Architect,125,126,15750,PRJ005,2025-09-15,Medium
20250301,110101,BU05,VEN007,Contractor 263,Scrum Master,110,98,10780,PRJ004,2025-09-28,Medium
20250301,110102,BU05,VEN008,Contractor 734,Cloud Engineer,165,109,17985,PRJ008,2025-08-15,Medium
20250401,104002,BU03,VEN007,Contractor 568,Cloud Engineer,165,99,16335,PRJ006,2025-11-28,Medium
20250401,104002,BU03,VEN007,Contractor 484,Architect,165,157,25905,PRJ007,2025-07-15,Medium
20250401,104002,BU03,VEN009,Contractor 176,Architect,95,142,13490,PRJ008,2025-11-15,Low
20250401,104003,BU03,VEN006,Contractor 381,Scrum Master,85,130,11050,PRJ007,2025-09-28,Low
20250401,104003,BU03,VEN014,Contractor 672,Cloud Engineer,110,141,15510,PRJ002,2025-08-15,Medium
20250401,104017,BU02,VEN006,Contractor 236,Cloud Engineer,125,123,15375,PRJ004,2025-07-15,Low
20250401,104017,BU02,VEN009,Contractor 354,Scrum Master,110,153,16830,PRJ010,2025-12-15,High
20250401,104017,BU02,VEN007,Contractor 197,Architect,125,147,18375,PRJ009,2025-10-28,Low
20250401,104017,BU02,VEN008,Contractor 862,Cloud Engineer,95,125,11875,PRJ007,2025-12-28,Medium
20250401,104018,BU06,VEN008,Contractor 240,QA Analyst,145,164,23780,PRJ008,2025-11-28,Low
20250401,104019,BU03,VEN006,Contractor 940,Architect,95,155,14725,PRJ010,2025-11-28,High
20250401,104022,BU03,VEN014,Contractor 659,Cloud Engineer,110,159,17490,PRJ001,2025-11-28,Low
20250401,104022,BU03,VEN008,Contractor 136,QA Analyst,165,123,20295,PRJ004,2025-06-15,Medium
20250401,104022,BU03,VEN006,Contractor 289,Cloud Engineer,145,176,25520,PRJ009,2025-07-15,High
20250401,104023,BU02,VEN008,Contractor 466,RTE,145,91,13195,PRJ003,2025-09-15,Medium
20250401,104023,BU02,VEN009,Contractor 560,Architect,145,119,17255,PRJ004,2025-07-28,High
20250401,104023,BU02,VEN009,Contractor 877,Scrum Master,110,129,14190,PRJ007,2025-07-28,Low
20250401,104026,BU01,VEN007,Contractor 370,QA Analyst,165,81,13365,PRJ008,2025-11-28,Medium
20250401,104026,BU01,VEN007,Contractor 659,Scrum Master,110,147,16170,PRJ004,2025-10-28,Low
20250401,104026,BU01,VEN007,Contractor 574,Developer,145,164,23780,PRJ009,2025-08-28,Medium
20250401,104027,BU02,VEN009,Contractor 391,Scrum Master,165,113,18645,PRJ004,2025-09-28,Low
20250401,104034,BU03,VEN014,Contractor 224,Developer,145,139,20155,PRJ001,2025-06-28,High
20250401,104034,BU03,VEN008,Contractor 639,Architect,125,125,15625,PRJ001,2025-09-15,High
20250401,104034,BU03,VEN007,Contractor 493,Scrum Master,95,83,7885,PRJ009,2025-11-28,High
20250401,109003,BU04,VEN006,Contractor 354,RTE,95,97,9215,PRJ009,2025-10-28,High
20250401,109003,BU04,VEN014,Contractor 729,QA Analyst,165,88,14520,PRJ010,2025-10-15,Low
20250401,109004,BU04,VEN008,Contractor 812,Architect,165,174,28710,PRJ009,2025-12-28,High
20250401,110101,BU05,VEN009,Contractor 702,RTE,145,137,19865,PRJ003,2025-08-28,Medium
20250401,110101,BU05,VEN014,Contractor 888,Architect,85,172,14620,PRJ009,2025-11-15,Low
20250401,110101,BU05,VEN007,Contractor 168,Cloud Engineer,95,169,16055,PRJ008,2025-09-15,Medium
20250501,104001,BU03,VEN008,Contractor 608,Architect,85,168,14280,PRJ001,2025-12-15,Medium
20250501,104002,BU03,VEN008,Contractor 821,Developer,165,89,14685,PRJ004,2025-11-28,High
20250501,104002,BU03,VEN006,Contractor 543,Cloud Engineer,125,102,12750,PRJ005,2025-12-28,Medium
20250501,104003,BU03,VEN008,Contractor 575,Scrum Master,125,122,15250,PRJ007,2025-12-15,Medium
20250501,104003,BU03,VEN006,Contractor 148,Architect,95,149,14155,PRJ002,2025-07-28,High
20250501,104003,BU03,VEN007,Contractor 777,Developer,165,101,16665,PRJ004,2025-12-15,Medium
20250501,104018,BU06,VEN009,Contractor 681,QA Analyst,145,122,17690,PRJ009,2025-08-28,Medium
20250501,104018,BU06,VEN009,Contractor 421,Architect,165,172,28380,PRJ003,2025-10-15,Medium
20250501,104022,BU03,VEN008,Contractor 290,Cloud Engineer,85,142,12070,PRJ009,2025-07-28,Medium
20250501,104022,BU03,VEN007,Contractor 285,Architect,125,168,21000,PRJ010,2025-08-15,Medium
20250501,104022,BU03,VEN009,Contractor 568,Developer,165,105,17325,PRJ005,2025-11-15,High
20250501,104022,BU03,VEN008,Contractor 337,Architect,110,92,10120,PRJ009,2025-09-28,Low
20250501,104023,BU02,VEN009,Contractor 137,QA Analyst,95,140,13300,PRJ001,2025-08-15,Low
20250501,104026,BU01,VEN008,Contractor 545,Architect,110,145,15950,PRJ008,2025-07-15,Low
20250501,109003,BU04,VEN006,Contractor 535,Cloud Engineer,145,130,18850,PRJ008,2025-09-15,Medium
20250501,110101,BU05,VEN008,Contractor 254,Scrum Master,95,105,9975,PRJ006,2025-09-15,Low
20250601,104001,BU03,VEN006,Contractor 774,Developer,125,98,12250,PRJ004,2025-12-15,High
20250601,104001,BU03,VEN008,Contractor 404,RTE,95,115,10925,PRJ001,2025-12-15,Medium
20250601,104001,BU03,VEN009,Contractor 637,Architect,110,143,15730,PRJ005,2025-08-28,Low
20250601,104003,BU03,VEN007,Contractor 539,Architect,110,163,17930,PRJ005,2025-12-15,Low
20250601,104005,BU03,VEN008,Contractor 486,Developer,145,164,23780,PRJ007,2025-12-15,Medium
20250601,104017,BU02,VEN007,Contractor 748,Cloud Engineer,145,121,17545,PRJ002,2025-11-28,Medium
20250601,104017,BU02,VEN007,Contractor 298,Scrum Master,145,128,18560,PRJ003,2025-09-15,Low
20250601,104018,BU06,VEN006,Contractor 295,Scrum Master,125,127,15875,PRJ003,2025-12-28,High
20250601,104018,BU06,VEN009,Contractor 261,QA Analyst,110,168,18480,PRJ001,2025-10-15,Medium
20250601,104018,BU06,VEN006,Contractor 660,Scrum Master,95,167,15865,PRJ008,2025-12-28,Low
20250601,104023,BU02,VEN007,Contractor 671,QA Analyst,165,156,25740,PRJ005,2025-11-28,Low
20250601,104023,BU02,VEN014,Contractor 239,QA Analyst,95,136,12920,PRJ001,2025-12-28,High
20250601,104023,BU02,VEN006,Contractor 474,Developer,110,88,9680,PRJ006,2025-08-28,High
20250601,104023,BU02,VEN009,Contractor 583,RTE,125,95,11875,PRJ006,2025-12-15,Medium
20250601,104026,BU01,VEN006,Contractor 226,Cloud Engineer,165,160,26400,PRJ009,2025-09-15,Medium
20250601,104026,BU01,VEN007,Contractor 928,QA Analyst,110,84,9240,PRJ005,2025-08-15,Low
20250601,104027,BU02,VEN006,Contractor 709,RTE,125,170,21250,PRJ008,2025-12-28,Medium
20250601,109003,BU04,VEN009,Contractor 700,RTE,110,151,16610,PRJ003,2025-08-28,Medium
20250601,109003,BU04,VEN006,Contractor 372,RTE,145,88,12760,PRJ008,2025-10-15,Medium
20250601,109003,BU04,VEN008,Contractor 578,Architect,95,104,9880,PRJ007,2025-10-15,Medium
20250601,109003,BU04,VEN006,Contractor 122,Cloud Engineer,85,161,13685,PRJ009,2025-08-15,Medium
20250601,110101,BU05,VEN014,Contractor 822,Cloud Engineer,110,135,14850,PRJ005,2025-12-28,Medium
20250601,110101,BU05,VEN007,Contractor 147,Scrum Master,145,129,18705,PRJ008,2025-11-28,Low
20250601,110101,BU05,VEN006,Contractor 759,Scrum Master,165,138,22770,PRJ007,2025-08-28,Medium
20250601,110101,BU05,VEN008,Contractor 717,RTE,125,144,18000,PRJ009,2025-12-15,Medium
20250601,110102,BU05,VEN007,Contractor 802,Architect,110,147,16170,PRJ005,2025-09-15,High
20250601,110102,BU05,VEN007,Contractor 778,Developer,85,157,13345,PRJ007,2025-09-28,Medium
20250601,110102,BU05,VEN006,Contractor 829,Cloud Engineer,110,149,16390,PRJ001,2025-12-15,Medium
20250601,110102,BU05,VEN009,Contractor 931,Cloud Engineer,95,152,14440,PRJ010,2025-12-15,Low
20250701,104001,BU03,VEN014,Contractor 812,Scrum Master,85,136,11560,PRJ005,2025-12-28,Medium
20250701,104003,BU03,VEN006,Contractor 858,RTE,110,168,18480,PRJ002,2025-12-15,High
20250701,104003,BU03,VEN014,Contractor 262,Developer,110,130,14300,PRJ001,2025-12-28,High
20250701,104003,BU03,VEN009,Contractor 896,Architect,95,140,13300,PRJ009,2025-09-15,High
20250701,104005,BU03,VEN007,Contractor 352,RTE,95,126,11970,PRJ006,2025-10-15,High
20250701,104005,BU03,VEN006,Contractor 504,RTE,85,134,11390,PRJ005,2025-12-15,Low
20250701,104017,BU02,VEN008,Contractor 539,QA Analyst,110,127,13970,PRJ009,2025-11-28,Medium
20250701,104017,BU02,VEN014,Contractor 249,Scrum Master,110,121,13310,PRJ007,2025-10-15,High
20250701,104018,BU06,VEN014,Contractor 628,Architect,95,144,13680,PRJ003,2025-09-28,High
20250701,104018,BU06,VEN006,Contractor 368,QA Analyst,110,118,12980,PRJ001,2025-10-15,High
20250701,104023,BU02,VEN007,Contractor 956,Architect,95,171,16245,PRJ010,2025-10-15,High
20250701,104023,BU02,VEN014,Contractor 328,Scrum Master,145,112,16240,PRJ008,2025-12-28,Low
20250701,104023,BU02,VEN007,Contractor 109,Scrum Master,125,140,17500,PRJ007,2025-12-28,Medium
